,log2FoldChange,pvalue,padj
Dapma7bEVm000457,0.073241641,0.80377754,0.998544574
Dapma7bEVm000458,-1.01305685,0.016544873,0.531022116
Dapma7bEVm000459,-0.382291085,0.20158256,0.986281518
Dapma7bEVm000460,-0.05847836,0.709546725,0.998544574
Dapma7bEVm000461,0.333814988,0.337800003,0.997835001
Dapma7bEVm000462,-0.057795055,0.824033971,0.998544574
Dapma7bEVm000463,-0.497003063,0.553263593,0.997835001
Dapma7bEVm000464,-0.184989135,0.572671951,0.997835001
Dapma7bEVm000465,-0.915317138,0.060541431,0.809997037
Dapma7bEVm000466,-0.266796227,0.501298455,0.997835001
Dapma7bEVm000467,0.285377011,0.020613589,0.560321933
Dapma7bEVm000468,-0.019857704,0.911951294,0.998544574
Dapma7bEVm000469,0.006376931,0.973985912,0.998544574
Dapma7bEVm000470,0.023100481,0.945830594,0.998544574
Dapma7bEVm000471,-0.293457241,0.060040578,0.809997037
Dapma7bEVm000472,-0.011723515,0.957431812,0.998544574
Dapma7bEVm000473,0.059076209,0.780180125,0.998544574
Dapma7bEVm000474,0.56183938,0.049926931,0.761247259
Dapma7bEVm000475,0.338735523,0.012552882,0.490513705
Dapma7bEVm000476,0.195775992,0.286626922,0.997835001
Dapma7bEVm000477,-0.289106569,0.491953683,0.997835001
Dapma7bEVm000478,-0.017160171,0.95174999,0.998544574
Dapma7bEVm000479,-0.035681033,0.927121471,0.998544574
Dapma7bEVm000480,-0.031752104,0.945186225,0.998544574
Dapma7bEVm000481,-0.109544459,0.628382952,0.997835001
Dapma7bEVm000482,-0.434871558,0.229431988,0.997835001
Dapma7bEVm000483,0.274848625,0.421107503,0.997835001
Dapma7bEVm000484,0.018386825,0.982343491,0.999298806
Dapma7bEVm000485,0.27050824,0.3667017,0.997835001
Dapma7bEVm000486,-0.579374017,0.284420687,0.997835001
Dapma7bEVm000487,-0.373362972,0.069549531,0.839340376
Dapma7bEVm000488,-0.080448906,0.740810988,0.998544574
Dapma7bEVm000489,-0.004289841,0.978397133,0.998544574
Dapma7bEVm000490,-0.070136137,0.702151745,0.998544574
Dapma7bEVm000491,-0.159175914,0.609859291,0.997835001
Dapma7bEVm000492,1.697970043,0.001404012,0.16089972
Dapma7bEVm000493,-0.394382315,0.160640447,0.956380318
Dapma7bEVm000494,-0.172822843,0.541742824,0.997835001
Dapma7bEVm000495,0.536037601,0.016938558,0.536824872
Dapma7bEVm000496,-0.073511317,0.647230075,0.997835001
Dapma7bEVm000497,0.110270797,0.470487932,0.997835001
Dapma7bEVm000498,-0.330051223,0.204031034,0.986966954
Dapma7bEVm000499,0.105331911,0.819820244,0.998544574
Dapma7bEVm000500,0.264736257,0.173638237,0.965728374
Dapma7bEVm000501,-0.104852445,0.561229025,0.997835001
Dapma7bEVm000502,0.211393107,0.301711131,0.997835001
Dapma7bEVm000503,-0.365831824,0.285356489,0.997835001
Dapma7bEVm000504,0.06547576,0.874846112,0.998544574
Dapma7bEVm000505,-0.141093797,0.534906441,0.997835001
Dapma7bEVm000506,-0.139790341,0.844733481,0.998544574
Dapma7bEVm000507,-0.185372068,0.447943356,0.997835001
Dapma7bEVm000508,-0.115646525,0.512786929,0.997835001
Dapma7bEVm000509,-0.550676856,0.046381922,0.749910866
Dapma7bEVm000510,0.060886896,0.850632057,0.998544574
Dapma7bEVm000511,0.127537976,0.470973173,0.997835001
Dapma7bEVm000512,0.058901383,0.776393015,0.998544574
Dapma7bEVm000513,0.02083863,0.885907977,0.998544574
Dapma7bEVm000514,-0.098372816,0.561808851,0.997835001
Dapma7bEVm000515,-0.412632428,0.086699338,0.873293134
Dapma7bEVm000516,-0.041957259,0.815898729,0.998544574
Dapma7bEVm000517,-0.551714518,0.038398644,0.717158498
Dapma7bEVm000518,0.154992937,0.338112673,0.997835001
Dapma7bEVm000519,0.618259011,0.009643803,0.449991784
Dapma7bEVm000520,-0.800879014,0.001840658,0.18438758
Dapma7bEVm000521,-0.015380904,0.97590044,0.998544574
Dapma7bEVm000522,-0.113149138,0.322132996,0.997835001
Dapma7bEVm000523,0.032559567,0.843159696,0.998544574
Dapma7bEVm000524,0.098862003,0.674188906,0.998544574
Dapma7bEVm000525,0.038322725,0.897647964,0.998544574
Dapma7bEVm000526,0.141430717,0.111964653,0.914345858
Dapma7bEVm000527,-0.257726122,0.156462715,0.951748095
Dapma7bEVm000528,0.004006656,0.975964265,0.998544574
Dapma7bEVm000529,-0.274249422,0.027227493,0.626057521
Dapma7bEVm000530,0.244169773,0.878920477,0.998544574
Dapma7bEVm000531,-0.07122644,0.720720311,0.998544574
Dapma7bEVm000532,0.061525153,0.693527982,0.998544574
Dapma7bEVm000533,-0.149526459,0.539128598,0.997835001
Dapma7bEVm000534,0.10169289,0.725438861,0.998544574
Dapma7bEVm000535,-0.310763603,0.776941907,0.998544574
Dapma7bEVm000536,-0.226334837,0.498714284,0.997835001
Dapma7bEVm000537,0.353921651,0.006719871,0.388153853
Dapma7bEVm000538,-0.169530085,0.382252052,0.997835001
Dapma7bEVm000539,-0.001350832,0.998838294,0.999938786
Dapma7bEVm000540,0.114135075,0.646411149,0.997835001
Dapma7bEVm000541,-0.314370648,0.043839632,0.736864393
Dapma7bEVm000542,0.327135821,0.067518869,0.831581369
Dapma7bEVm000543,-0.19410759,0.429898444,0.997835001
Dapma7bEVm000544,-0.024185292,0.910363094,0.998544574
Dapma7bEVm000545,-0.184638535,0.535657989,0.997835001
Dapma7bEVm000546,0.255423458,0.759610831,0.998544574
Dapma7bEVm000547,0.494164196,0.018619947,0.551283734
Dapma7bEVm000548,-0.782893324,0.014461772,0.506772553
Dapma7bEVm000549,-0.354079441,0.169524083,0.960234275
Dapma7bEVm000550,0.70089943,0.098601717,0.89576833
Dapma7bEVm000551,0.656382949,0.306630087,0.997835001
Dapma7bEVm000552,0.355739179,0.210625331,0.99129443
Dapma7bEVm000553,0.223133582,0.335572422,0.997835001
Dapma7bEVm000554,-0.324447276,0.199890809,0.985021292
Dapma7bEVm000555,-1.187743846,0.462520501,0.997835001
Dapma7bEVm000556,0.303924049,0.716045195,0.998544574
Dapma7bEVm000557,0.203747833,0.483119369,0.997835001
Dapma7bEVm000558,0.038437214,0.897032729,0.998544574
Dapma7bEVm000559,-0.043199261,0.908597999,0.998544574
Dapma7bEVm000560,0.017662934,0.957790734,0.998544574
Dapma7bEVm000561,0.310835552,0.180987282,0.970982937
Dapma7bEVm000562,0.309991027,0.090171904,0.874390792
Dapma7bEVm000563,1.058559537,0.010044816,0.454041982
Dapma7bEVm000564,0.22293064,0.609179366,0.997835001
Dapma7bEVm000565,0.034837228,0.858604669,0.998544574
Dapma7bEVm000566,0.765551557,0.383207524,0.997835001
Dapma7bEVm000567,-0.289257155,0.532784019,0.997835001
Dapma7bEVm000568,0.11875928,0.663576215,0.998387735
Dapma7bEVm000569,-0.351690653,0.231774482,0.997835001
Dapma7bEVm000570,-0.00807928,0.990443321,0.9993904
Dapma7bEVm000571,0.15665395,0.144150451,0.943201822
Dapma7bEVm000573,-0.675346064,0.017863423,0.550685505
Dapma7bEVm000574,-0.137285287,0.778928221,0.998544574
Dapma7bEVm000575,0.060411164,0.710450078,0.998544574
Dapma7bEVm000576,-0.206915327,0.737173766,0.998544574
Dapma7bEVm000577,-1.223935087,0.166986997,0.956966695
Dapma7bEVm000578,0.233577431,0.390637764,0.997835001
Dapma7bEVm000579,-1.534621872,0.040859278,0.731325246
Dapma7bEVm000580,0.007746678,0.98753612,0.999369764
Dapma7bEVm000581,0.217105353,0.511403989,0.997835001
Dapma7bEVm000582,-0.126383498,0.913476564,0.998544574
Dapma7bEVm000583,0.210215329,0.511024438,0.997835001
Dapma7bEVm000584,0.347942853,0.110817342,0.914141657
Dapma7bEVm000585,0.810012785,3.31E-07,0.000182305
Dapma7bEVm000586,0.155242943,0.547665731,0.997835001
Dapma7bEVm000587,0.161805124,0.574136024,0.997835001
Dapma7bEVm000588,0.180171437,0.617957636,0.997835001
Dapma7bEVm000589,0.334536863,0.673617057,0.998544574
Dapma7bEVm000590,-0.015368444,0.98760219,0.999369764
Dapma7bEVm000591,-0.809905442,0.320507504,0.997835001
Dapma7bEVm000592,6.741949976,0.001029215,0.138328875
Dapma7bEVm000593,0.166742523,0.596790744,0.997835001
Dapma7bEVm000594,0.050848161,0.854915948,0.998544574
Dapma7bEVm000595,-0.186262591,0.505861327,0.997835001
Dapma7bEVm000596,-0.568306776,0.021675735,0.572887282
Dapma7bEVm000597,-0.652796128,0.168783223,0.958691382
Dapma7bEVm000598,-0.137513713,0.567248403,0.997835001
Dapma7bEVm000599,-0.069222165,0.819601512,0.998544574
Dapma7bEVm000600,0.012272677,0.934394304,0.998544574
Dapma7bEVm000601,-0.409672435,0.045846137,0.745266185
Dapma7bEVm000602,-0.216783935,0.460365713,0.997835001
Dapma7bEVm000603,-0.376295796,0.10222277,0.899472469
Dapma7bEVm000604,-0.570865804,0.005032765,0.334033425
Dapma7bEVm000605,-0.233847848,0.434823591,0.997835001
Dapma7bEVm000606,-0.455922383,0.048156601,0.759209813
Dapma7bEVm000607,-0.243460864,0.419327898,0.997835001
Dapma7bEVm000608,-0.106719841,0.608156119,0.997835001
Dapma7bEVm000609,-0.345557787,0.142907008,0.942348685
Dapma7bEVm000610,-0.208908031,0.474159816,0.997835001
Dapma7bEVm000611,0.385279724,0.05358041,0.784003451
Dapma7bEVm000612,-0.5209188,0.129651484,0.933200618
Dapma7bEVm000613,-0.003889032,0.98996991,0.9993904
Dapma7bEVm000614,-0.047915032,0.844951093,0.998544574
Dapma7bEVm000615,-0.445625482,0.029655889,0.64479733
Dapma7bEVm000616,0.215708955,0.428817671,0.997835001
Dapma7bEVm000617,-0.144563344,0.406906871,0.997835001
Dapma7bEVm000618,-0.202143677,0.344881921,0.997835001
Dapma7bEVm000619,-0.218514542,0.459219757,0.997835001
Dapma7bEVm000620,0.448597498,0.132492309,0.933200618
Dapma7bEVm000621,-0.295008069,0.187445122,0.974249988
Dapma7bEVm000622,0.116632092,0.65480006,0.997835001
Dapma7bEVm000623,0.014494292,0.957617604,0.998544574
Dapma7bEVm000624,0.287794878,0.611997359,0.997835001
Dapma7bEVm000625,-0.151960342,0.533216262,0.997835001
Dapma7bEVm000626,-0.036075762,0.909454688,0.998544574
Dapma7bEVm000627,0.628710763,0.013063843,0.493108753
Dapma7bEVm000628,0.514785002,0.002498217,0.219551897
Dapma7bEVm000629,-0.292534563,0.016541119,0.531022116
Dapma7bEVm000630,0.003766489,0.972378011,0.998544574
Dapma7bEVm000631,-0.205239025,0.593178437,0.997835001
Dapma7bEVm000632,-0.008236948,0.971260039,0.998544574
Dapma7bEVm000633,-0.146508455,0.737238919,0.998544574
Dapma7bEVm000634,-0.246111727,0.339768527,0.997835001
Dapma7bEVm000635,0.245272775,0.287662864,0.997835001
Dapma7bEVm000636,-0.549639064,0.428552716,0.997835001
Dapma7bEVm000637,-0.239334623,0.448102827,0.997835001
Dapma7bEVm000638,0.557933859,0.127962466,0.932704674
Dapma7bEVm000639,-0.026854937,0.862704096,0.998544574
Dapma7bEVm000640,-0.293432908,0.214090582,0.991607831
Dapma7bEVm000641,-0.293175251,0.043728501,0.736864393
Dapma7bEVm000642,-0.022063874,0.892251889,0.998544574
Dapma7bEVm000643,-0.174586809,0.544442183,0.997835001
Dapma7bEVm000644,0.211275089,0.796951817,0.998544574
Dapma7bEVm000645,-0.200706872,0.14626734,0.945435905
Dapma7bEVm000646,-0.157055666,0.342618819,0.997835001
Dapma7bEVm000647,-1.989195163,0.188743093,0.974249988
Dapma7bEVm000648,-0.026651858,0.921512826,0.998544574
Dapma7bEVm000649,-0.182806274,0.604796023,0.997835001
Dapma7bEVm000650,-0.397752422,0.061019283,0.81296506
Dapma7bEVm000651,1.366953592,0.24101567,0.997835001
Dapma7bEVm000652,0.066766266,0.798969517,0.998544574
Dapma7bEVm000653,-0.05124152,0.759965987,0.998544574
Dapma7bEVm000654,-0.245064027,0.186798874,0.974249988
Dapma7bEVm000655,-0.213331365,0.859203687,0.998544574
Dapma7bEVm000656,0.461688176,0.025896968,0.615959985
Dapma7bEVm000657,-0.553432234,0.020274562,0.560321933
Dapma7bEVm000658,-0.235342042,0.530591793,0.997835001
Dapma7bEVm000659,0.156423907,0.492333819,0.997835001
Dapma7bEVm000660,0.034224823,0.817235316,0.998544574
Dapma7bEVm000661,0.13418806,0.679977911,0.998544574
Dapma7bEVm000662,0.263022633,0.3616237,0.997835001
Dapma7bEVm000663,-0.211581427,0.342249904,0.997835001
Dapma7bEVm000664,-0.706169797,0.029277198,0.643736665
Dapma7bEVm000665,0.102993284,0.906039057,0.998544574
Dapma7bEVm000666,-0.023316819,0.920739905,0.998544574
Dapma7bEVm000667,-0.223585568,0.671063181,0.998544574
Dapma7bEVm000668,-0.218458602,0.367799729,0.997835001
Dapma7bEVm000669,-0.446103115,0.050130385,0.762333079
Dapma7bEVm000670,0.497928713,0.203227246,0.986966954
Dapma7bEVm000671,-0.769269213,0.000173113,0.037573477
Dapma7bEVm000672,0.061846716,0.711323309,0.998544574
Dapma7bEVm000673,0.014750587,0.937907676,0.998544574
Dapma7bEVm000674,-0.072327999,0.74578373,0.998544574
Dapma7bEVm000675,-0.055758546,0.813696797,0.998544574
Dapma7bEVm000676,-0.059779721,0.930679826,0.998544574
Dapma7bEVm000677,-0.153643623,0.723537531,0.998544574
Dapma7bEVm000678,-0.007141442,0.978252141,0.998544574
Dapma7bEVm000679,-0.210519837,0.486037778,0.997835001
Dapma7bEVm000680,0.246812473,0.337943735,0.997835001
Dapma7bEVm000681,0.129747651,0.661862612,0.998387735
Dapma7bEVm000682,0.446233605,0.141978846,0.942348685
Dapma7bEVm000683,0.286087121,0.477734192,0.997835001
Dapma7bEVm000684,-0.329916974,0.619237216,0.997835001
Dapma7bEVm000685,0.257738398,0.616844396,0.997835001
Dapma7bEVm000687,0.747989575,0.146571926,0.945435905
Dapma7bEVm000688,-0.039843385,0.828357658,0.998544574
Dapma7bEVm000689,-0.0388893,0.864221416,0.998544574
Dapma7bEVm000690,0.445849608,0.707325936,0.998544574
Dapma7bEVm000691,-0.09492792,0.686423368,0.998544574
Dapma7bEVm000692,-0.478145034,0.073099481,0.844126466
Dapma7bEVm000693,-0.451941001,0.401274244,0.997835001
Dapma7bEVm000694,-0.272512394,0.214229752,0.991607831
Dapma7bEVm000695,0.223901325,0.506692752,0.997835001
Dapma7bEVm000696,-0.327815868,0.27475109,0.997835001
Dapma7bEVm000697,-0.14202273,0.649599278,0.997835001
Dapma7bEVm000698,0.151262876,0.505477164,0.997835001
Dapma7bEVm000699,-0.508031847,0.294085892,0.997835001
Dapma7bEVm000700,-0.154515793,0.570369484,0.997835001
Dapma7bEVm000701,-0.214881886,0.324237359,0.997835001
Dapma7bEVm000702,-0.384624804,0.570865675,0.997835001
Dapma7bEVm000703,-0.108395898,0.634309529,0.997835001
Dapma7bEVm000704,-0.147361843,0.562304932,0.997835001
Dapma7bEVm000706,-0.090833493,0.787857283,0.998544574
Dapma7bEVm000707,0.302935337,0.479038532,0.997835001
Dapma7bEVm000708,-0.157623574,0.746687467,0.998544574
Dapma7bEVm000709,-0.340918078,0.210745022,0.99129443
Dapma7bEVm000710,-0.108036005,0.721356439,0.998544574
Dapma7bEVm000711,0.682985702,0.159577465,0.956380318
Dapma7bEVm000712,-0.334305091,0.132792151,0.933200618
Dapma7bEVm000713,-0.070197482,0.784794626,0.998544574
Dapma7bEVm000714,-0.21751676,0.76062033,0.998544574
Dapma7bEVm000715,-0.909918285,0.214919187,0.991607831
Dapma7bEVm000716,0.250779391,0.331941714,0.997835001
Dapma7bEVm000717,-0.041022962,0.722200361,0.998544574
Dapma7bEVm000718,0.377769932,0.572479565,0.997835001
Dapma7bEVm000719,-0.458095614,0.109230257,0.914141657
Dapma7bEVm000720,0.07987318,0.627052076,0.997835001
Dapma7bEVm000721,-0.071845718,0.785163696,0.998544574
Dapma7bEVm000722,0.230021583,0.389359202,0.997835001
Dapma7bEVm000723,-0.327025915,0.307209742,0.997835001
Dapma7bEVm000724,0.57625903,0.198301008,0.984876052
Dapma7bEVm000725,-0.092528609,0.823982997,0.998544574
Dapma7bEVm000726,-0.089193349,0.61250007,0.997835001
Dapma7bEVm000727,0.316907626,0.103213026,0.901770852
Dapma7bEVm000728,0.559648021,0.613474404,0.997835001
Dapma7bEVm000729,-0.193575994,0.478543944,0.997835001
Dapma7bEVm000730,0.151600675,0.407241455,0.997835001
Dapma7bEVm000731,-0.542592409,0.482720155,0.997835001
Dapma7bEVm000732,-0.189887414,0.446713382,0.997835001
Dapma7bEVm000733,-0.290206032,0.353022143,0.997835001
Dapma7bEVm000734,0.087252311,0.478939063,0.997835001
Dapma7bEVm000735,-0.261290995,0.115690744,0.920947209
Dapma7bEVm000736,1.053314628,0.008765331,0.439275085
Dapma7bEVm000737,-0.684659564,0.026409212,0.621249156
Dapma7bEVm000738,-0.333022218,0.260725529,0.997835001
Dapma7bEVm000739,-0.215442695,0.269678293,0.997835001
Dapma7bEVm000740,-0.072744408,0.490186618,0.997835001
Dapma7bEVm000741,0.381945728,0.118114277,0.922766393
Dapma7bEVm000742,-0.187474096,0.295540913,0.997835001
Dapma7bEVm000743,0.159056312,0.196645634,0.983915021
Dapma7bEVm000744,-0.103110901,0.788527281,0.998544574
Dapma7bEVm000745,0.478606636,0.116030961,0.920947209
Dapma7bEVm000746,-0.03161937,0.821647688,0.998544574
Dapma7bEVm000747,-0.911463522,0.499207437,0.997835001
Dapma7bEVm000748,-0.196639014,0.337589554,0.997835001
Dapma7bEVm000749,0.705237531,0.402462524,0.997835001
Dapma7bEVm000750,-0.331267146,0.321808672,0.997835001
Dapma7bEVm000751,0.279493926,0.436183555,0.997835001
Dapma7bEVm000753,-0.159713618,0.825243969,0.998544574
Dapma7bEVm000754,-0.010963596,0.95652978,0.998544574
Dapma7bEVm000755,1.079455688,0.275484935,0.997835001
Dapma7bEVm000756,0.020037513,0.930996934,0.998544574
Dapma7bEVm000757,0.512604592,0.094982575,0.884692552
Dapma7bEVm000758,-0.215281676,0.921859366,0.998544574
Dapma7bEVm000759,0.395405729,0.226961172,0.997835001
Dapma7bEVm000760,-0.12766854,0.770454835,0.998544574
Dapma7bEVm000761,2.571918555,0.183080518,0.970982937
Dapma7bEVm000762,-0.857925158,0.425925128,0.997835001
Dapma7bEVm000763,0.250719251,0.548597612,0.997835001
Dapma7bEVm000764,0.162778327,0.369669101,0.997835001
Dapma7bEVm000765,0.517435346,0.159306966,0.956380318
Dapma7bEVm000766,-0.025304072,0.947658542,0.998544574
Dapma7bEVm000767,0.543723971,0.034314344,0.687084769
Dapma7bEVm000768,0.338376289,0.130958342,0.933200618
Dapma7bEVm000769,0.593225453,0.255487238,0.997835001
Dapma7bEVm000770,0.015281786,0.954850487,0.998544574
Dapma7bEVm000771,0.182245729,0.287258636,0.997835001
Dapma7bEVm000772,0.028851495,0.893065908,0.998544574
Dapma7bEVm000773,0.855473152,1.97E-05,0.006423999
Dapma7bEVm000774,0.914855108,0.120100076,0.92587298
Dapma7bEVm000775,1.488873088,7.59E-09,5.72E-06
Dapma7bEVm000776,-1.291249424,0.000595312,0.089795534
Dapma7bEVm000777,-0.919496526,0.025833139,0.615739955
Dapma7bEVm000778,0.024726332,0.883217703,0.998544574
Dapma7bEVm000779,-0.391967436,0.230164077,0.997835001
Dapma7bEVm000780,-0.330703777,0.383913972,0.997835001
Dapma7bEVm000781,0.732769678,0.035946759,0.698438969
Dapma7bEVm000782,-0.293031038,0.277989631,0.997835001
Dapma7bEVm000783,-0.285995448,0.195041917,0.983444903
Dapma7bEVm000784,-0.08707039,0.704595755,0.998544574
Dapma7bEVm000785,-0.244869941,0.395210439,0.997835001
Dapma7bEVm000786,-0.446155514,0.09989611,0.896061084
Dapma7bEVm000787,-0.150797186,0.615104119,0.997835001
Dapma7bEVm000788,0.239779154,0.385701185,0.997835001
Dapma7bEVm000789,1.465161999,0.04880736,0.759209813
Dapma7bEVm000790,0.038086412,0.817289477,0.998544574
Dapma7bEVm000791,-0.173742261,0.131960421,0.933200618
Dapma7bEVm000792,-0.08762103,0.7497262,0.998544574
Dapma7bEVm000793,0.013752741,0.955380772,0.998544574
Dapma7bEVm000794,-0.072776901,0.676512941,0.998544574
Dapma7bEVm000795,-0.205678381,0.287083183,0.997835001
Dapma7bEVm000796,-0.152295464,0.443926996,0.997835001
Dapma7bEVm000797,-0.307090621,0.145730543,0.944183642
Dapma7bEVm000798,-0.055186181,0.771934657,0.998544574
Dapma7bEVm000799,-0.113640433,0.593762361,0.997835001
Dapma7bEVm000800,-0.741688078,0.123977792,0.93071155
Dapma7bEVm000801,-0.078748123,0.767530356,0.998544574
Dapma7bEVm000802,-0.20975179,0.274914363,0.997835001
Dapma7bEVm000803,-0.024243788,0.915296423,0.998544574
Dapma7bEVm000804,-0.051215988,0.788119698,0.998544574
Dapma7bEVm000805,0.79363648,0.502619593,0.997835001
Dapma7bEVm000806,-0.308013912,0.024998621,0.607988532
Dapma7bEVm000807,-0.346199377,0.248046337,0.997835001
Dapma7bEVm000808,0.090188631,0.698377689,0.998544574
Dapma7bEVm000809,0.973571178,0.396195566,0.997835001
Dapma7bEVm000810,-0.174365087,0.628562173,0.997835001
Dapma7bEVm000811,-0.007561824,0.952270811,0.998544574
Dapma7bEVm000812,-0.870028187,0.018520277,0.551283734
Dapma7bEVm000813,0.180852332,0.182492179,0.970982937
Dapma7bEVm000814,-0.139714636,0.324568705,0.997835001
Dapma7bEVm000815,-0.219775766,0.405182478,0.997835001
Dapma7bEVm000816,-0.33764156,0.318551661,0.997835001
Dapma7bEVm000817,-0.032511594,0.920149173,0.998544574
Dapma7bEVm000818,-0.080970708,0.643733997,0.997835001
Dapma7bEVm000819,-0.283050937,0.105244197,0.903328334
Dapma7bEVm000820,-0.170008332,0.270298663,0.997835001
Dapma7bEVm000821,0.159013852,0.550731245,0.997835001
Dapma7bEVm000822,-0.188355773,0.432844606,0.997835001
Dapma7bEVm000823,-1.051756424,0.100302866,0.896682166
Dapma7bEVm000824,-0.111486243,0.425486992,0.997835001
Dapma7bEVm000825,-0.190749721,0.487019644,0.997835001
Dapma7bEVm000826,-0.221545923,0.175982138,0.967529709
Dapma7bEVm000827,-0.230184734,0.424730632,0.997835001
Dapma7bEVm000828,0.176673226,0.314809685,0.997835001
Dapma7bEVm000829,-0.2568236,0.262825002,0.997835001
Dapma7bEVm000830,-0.562225316,0.048101832,0.759209813
Dapma7bEVm000831,0.31621799,0.395306638,0.997835001
Dapma7bEVm000832,0.168308602,0.570471875,0.997835001
Dapma7bEVm000833,-0.882839893,0.010150264,0.454041982
Dapma7bEVm000834,0.309212025,0.400149403,0.997835001
Dapma7bEVm000835,-0.421844257,0.358526856,0.997835001
Dapma7bEVm000836,-0.781960179,0.1966385,0.983915021
Dapma7bEVm000837,0.483820973,0.023791732,0.59480469
Dapma7bEVm000838,-0.202088779,0.635079714,0.997835001
Dapma7bEVm000839,-0.580020982,0.170781701,0.962707847
Dapma7bEVm000840,-0.06507532,0.837327174,0.998544574
Dapma7bEVm000841,0.108495109,0.594317049,0.997835001
Dapma7bEVm000842,-0.613711771,0.007688317,0.41404191
Dapma7bEVm000843,0.155669624,0.51040978,0.997835001
Dapma7bEVm000844,-0.165407321,0.283825669,0.997835001
Dapma7bEVm000845,-0.293627847,0.555143786,0.997835001
Dapma7bEVm000846,0.00548855,0.975708903,0.998544574
Dapma7bEVm000847,-0.101201154,0.457470368,0.997835001
Dapma7bEVm000848,0.102390018,0.416007912,0.997835001
Dapma7bEVm000849,0.016391941,0.923554368,0.998544574
Dapma7bEVm000850,0.22810921,0.830187247,0.998544574
Dapma7bEVm000851,0.026360155,0.913604519,0.998544574
