,log2FoldChange,pvalue,padj
Dapma7bEVm002334,0.538351933,0.075045984,0.439532913
Dapma7bEVm002335,-1.431811936,0.000731125,NA
Dapma7bEVm002336,0.617812283,0.010524987,0.141073377
Dapma7bEVm002337,0.626024421,0.025860956,0.244801704
Dapma7bEVm002338,1.166197151,2.08E-14,7.71E-12
Dapma7bEVm002339,0.440225724,0.535673822,NA
Dapma7bEVm002340,-0.010420457,0.982079148,NA
Dapma7bEVm002341,-0.477553478,0.146754968,0.586829521
Dapma7bEVm002342,0.916395227,0.262379947,0.71915683
Dapma7bEVm002343,-0.649268222,0.006488484,0.10168877
Dapma7bEVm002344,-0.194802879,0.292003838,0.74369429
Dapma7bEVm002345,-0.420692928,0.673165872,NA
Dapma7bEVm002346,0.026729894,0.962830597,NA
Dapma7bEVm002347,-0.167416267,0.448406477,0.849973658
Dapma7bEVm002348,-0.877015347,0.304599226,NA
Dapma7bEVm002349,-0.02877834,0.751311617,0.951918699
Dapma7bEVm002350,-0.275873298,0.229964145,0.690573403
Dapma7bEVm002352,-0.684432741,0.512911011,NA
Dapma7bEVm002353,2.001241653,2.32E-17,1.32E-14
Dapma7bEVm002354,0.091518483,0.852101244,NA
Dapma7bEVm002355,-0.530429009,0.477663459,NA
Dapma7bEVm002356,0.26993344,0.555261908,0.8962249
Dapma7bEVm002357,0.067833728,0.914311545,NA
Dapma7bEVm002358,-0.56100084,0.051201464,0.358031602
Dapma7bEVm002359,0.215183541,0.129728115,0.563833636
Dapma7bEVm002360,-0.564886133,0.029457022,0.265550058
Dapma7bEVm002361,-0.839764197,0.565455213,NA
Dapma7bEVm002362,1.023016967,0.041222023,NA
Dapma7bEVm002363,0.243132215,0.598033303,NA
Dapma7bEVm002365,-0.197248202,0.566340611,0.899193804
Dapma7bEVm002366,-0.018099851,0.959362776,0.99302185
Dapma7bEVm002367,-0.495420366,0.171609591,0.622770839
Dapma7bEVm002369,-0.375294178,0.109496139,0.526745133
Dapma7bEVm002370,-0.552978623,0.231060118,NA
Dapma7bEVm002371,-1.117072641,3.45E-06,0.000220521
Dapma7bEVm002372,-0.759304376,0.097803364,NA
Dapma7bEVm002373,0.0056189,0.984956958,0.997577235
Dapma7bEVm002374,-0.276077888,0.108594206,0.526257312
Dapma7bEVm002375,-0.37257041,0.090486127,0.480072907
Dapma7bEVm002376,-0.546688756,0.360923983,NA
Dapma7bEVm002377,0.294448449,0.109574599,0.526824768
Dapma7bEVm002378,-0.181079294,0.250885413,0.708010186
Dapma7bEVm002379,0.226387685,0.793718931,NA
Dapma7bEVm002380,-0.334925274,0.614011266,NA
Dapma7bEVm002381,0.165889062,0.403386999,0.822824391
Dapma7bEVm002382,0.132887036,0.398650638,0.819523842
Dapma7bEVm002383,-0.087091123,0.678102824,0.934973272
Dapma7bEVm002384,0.60095295,0.602196103,NA
Dapma7bEVm002385,-0.266364843,0.401012506,0.820906738
Dapma7bEVm002386,0.112260906,0.822285904,0.965459856
Dapma7bEVm002387,0.192552123,0.436513651,0.842041274
Dapma7bEVm002388,-0.557236601,0.036808147,0.302061069
Dapma7bEVm002389,-0.2297294,0.310850445,0.759338107
Dapma7bEVm002391,0.121436976,0.57928608,0.904100988
Dapma7bEVm002392,-0.628585056,0.210460448,NA
Dapma7bEVm002393,-0.132656276,0.773716616,NA
Dapma7bEVm002394,-0.880627951,0.002797304,0.05574955
Dapma7bEVm002395,0.149197681,0.33094141,0.773883876
Dapma7bEVm002396,0.457168302,0.010684603,0.142309954
Dapma7bEVm002397,-0.200088646,0.161350594,0.608613822
Dapma7bEVm002398,0.586442335,0.20042919,0.657428706
Dapma7bEVm002399,0.719872599,0.256154982,NA
Dapma7bEVm002400,-0.717606651,0.232065312,NA
Dapma7bEVm002401,0.054059481,0.873102936,0.976136843
Dapma7bEVm002402,-0.096461295,0.684578689,0.936672741
Dapma7bEVm002403,-0.543012119,0.523201135,0.884361914
Dapma7bEVm002404,1.002501796,0.34113458,0.781848107
Dapma7bEVm002405,0.253732231,0.507137709,0.876636617
Dapma7bEVm002406,0.642444733,0.544514031,NA
Dapma7bEVm002407,1.433405261,0.121726543,NA
Dapma7bEVm002408,0.799419466,0.298007923,NA
Dapma7bEVm002409,0.023587767,0.951043322,0.991560848
Dapma7bEVm002410,1.350189037,0.000512662,0.015307904
Dapma7bEVm002411,-0.756942476,0.191833709,NA
Dapma7bEVm002412,0.622056486,0.646002592,NA
Dapma7bEVm002413,-0.074917228,0.719512788,0.944769916
Dapma7bEVm002414,-0.016248172,0.989346722,NA
Dapma7bEVm002415,-0.304404596,0.571637236,NA
Dapma7bEVm002416,0.072309018,0.698645316,0.940586474
Dapma7bEVm002417,-0.013022822,0.971406042,0.995963941
Dapma7bEVm002418,0.057902152,0.904014409,NA
Dapma7bEVm002419,-0.323373208,0.59029263,NA
Dapma7bEVm002420,0.307378984,0.364854354,0.799822399
Dapma7bEVm002421,-5.386478186,0.011206024,NA
Dapma7bEVm002422,-0.109978807,0.743422433,0.950272967
Dapma7bEVm002423,0.306342492,0.475701546,0.863831482
Dapma7bEVm002424,-0.669670203,0.068918957,0.417735273
Dapma7bEVm002425,-0.460580153,0.011441638,0.148427341
Dapma7bEVm002426,0.202412139,0.489282334,0.871002046
Dapma7bEVm002427,-0.216797918,0.331395543,0.77392318
Dapma7bEVm002428,-0.115376854,0.696475552,0.940586474
Dapma7bEVm002429,0.237225841,0.470618827,0.861065873
Dapma7bEVm002430,0.193736169,0.831423985,NA
Dapma7bEVm002431,1.665543492,0.181562367,NA
Dapma7bEVm002432,-0.13789148,0.560893687,0.897328424
Dapma7bEVm002433,-0.0862501,0.929460231,NA
Dapma7bEVm002434,0.003082475,0.991812209,0.99836826
Dapma7bEVm002435,-1.992861728,0.321417822,NA
Dapma7bEVm002436,-1.388913915,0.405344607,NA
Dapma7bEVm002437,-0.304968284,0.13261618,0.57018946
Dapma7bEVm002438,0.111847719,0.585504308,0.905063342
Dapma7bEVm002439,-0.136167868,0.621166435,0.91570864
Dapma7bEVm002440,2.560891983,0.004820582,0.084758572
Dapma7bEVm002441,0.280933002,0.472405458,0.861772872
Dapma7bEVm002442,-0.172137203,0.521755437,0.884131587
Dapma7bEVm002443,4.226568143,4.02E-17,2.14E-14
Dapma7bEVm002444,0.615148954,0.192409921,0.646212955
Dapma7bEVm002445,0.244760081,0.212278654,0.672539573
Dapma7bEVm002446,-0.125137766,0.633326343,0.918525776
Dapma7bEVm002448,-0.078495279,0.843229414,0.97031183
Dapma7bEVm002449,1.685942556,0.026320355,NA
Dapma7bEVm002450,-1.774469394,0.046945867,NA
Dapma7bEVm002451,-0.212014787,0.357869786,0.79292276
Dapma7bEVm002452,0.442900772,0.146030044,0.586463274
Dapma7bEVm002453,-0.725405772,0.02706181,0.25279473
Dapma7bEVm002454,-0.403535326,0.712174149,NA
Dapma7bEVm002455,-0.248301965,0.382348737,0.809457041
Dapma7bEVm002456,-1.159128549,0.330757372,NA
Dapma7bEVm002457,0.354332453,0.006777796,0.104302076
Dapma7bEVm002458,-0.453031768,0.203243616,NA
Dapma7bEVm002459,-0.925795163,0.261464088,NA
Dapma7bEVm002461,1.075946723,0.02184478,0.220782754
Dapma7bEVm002463,-0.66606514,0.302357953,NA
Dapma7bEVm002464,0.209777976,0.555034305,0.8962249
Dapma7bEVm002465,0.609192964,0.099403134,0.508534135
Dapma7bEVm002466,-0.292692255,0.266782565,0.721337012
Dapma7bEVm002467,-0.768328562,0.086439329,NA
Dapma7bEVm002468,-0.043730177,0.8244955,0.965622596
Dapma7bEVm002469,-0.628540279,0.191593589,NA
Dapma7bEVm002470,0.442634648,0.068163911,0.416421308
Dapma7bEVm002471,4.021404494,0.016817068,0.189805367
Dapma7bEVm002472,-0.589547137,0.012181842,0.155190836
Dapma7bEVm002473,-0.479308609,0.633790959,NA
Dapma7bEVm002474,0.227492914,0.46676887,0.859831711
Dapma7bEVm002475,0.267480561,0.056942837,0.381561843
Dapma7bEVm002476,0.02235065,0.900957828,0.980383288
Dapma7bEVm002477,-1.107445068,0.103985197,NA
Dapma7bEVm002478,1.11032079,0.00930345,0.127903646
Dapma7bEVm002480,1.792126456,0.288619661,NA
Dapma7bEVm002481,-3.166833218,0.03496264,NA
Dapma7bEVm002482,2.705187749,5.62E-21,3.99E-18
Dapma7bEVm002483,0.020740336,0.928431782,0.986755897
Dapma7bEVm002484,-1.23396382,0.006365113,0.100663205
Dapma7bEVm002485,-0.403638751,0.614448853,NA
Dapma7bEVm002486,-0.114368957,0.698409123,0.940586474
Dapma7bEVm002488,-0.116017269,0.916203229,NA
Dapma7bEVm002489,-0.099238528,0.795935519,0.959482474
Dapma7bEVm002490,0.702099729,0.326909002,NA
Dapma7bEVm002491,0.859270689,0.576895135,NA
Dapma7bEVm002492,-0.308459632,0.555971762,NA
Dapma7bEVm002493,0.817620161,0.256509509,NA
Dapma7bEVm002494,1.768594293,0.209671048,NA
Dapma7bEVm002495,-0.023300492,0.941282779,0.990710614
Dapma7bEVm002497,-0.777959475,0.136970833,NA
Dapma7bEVm002498,0.615087015,0.018750981,0.20252322
Dapma7bEVm002499,0.260124325,0.571715847,0.901080099
Dapma7bEVm002500,0.168505363,0.599194277,0.909911367
Dapma7bEVm002501,0.386246485,0.116572952,0.539443081
Dapma7bEVm002502,-0.294039224,0.072709491,0.432697742
Dapma7bEVm002503,-0.096956625,0.628966018,0.918444319
Dapma7bEVm002504,0.082903267,0.749990735,0.951918699
Dapma7bEVm002505,0.162597469,0.541524783,0.892509416
Dapma7bEVm002508,-0.148802583,0.67297014,0.933074282
Dapma7bEVm002509,-1.777798677,0.01955536,NA
Dapma7bEVm002510,0.698388823,0.116493451,NA
Dapma7bEVm002511,-0.783271272,0.153812511,NA
Dapma7bEVm002512,-0.699328849,0.244998687,NA
Dapma7bEVm002513,-3.003917829,0.050539817,NA
Dapma7bEVm002514,-0.47234296,0.243731567,0.703013801
Dapma7bEVm002515,-0.508440375,0.416701644,0.831594512
Dapma7bEVm002516,1.265411265,8.16E-08,8.60E-06
Dapma7bEVm002518,0.097220649,0.652591196,0.927109028
Dapma7bEVm002520,1.43432184,0.290077395,NA
Dapma7bEVm002522,0.360326265,0.343791475,NA
Dapma7bEVm002523,0.163544711,0.470896002,0.861065873
Dapma7bEVm002524,-0.218698772,0.879540583,NA
Dapma7bEVm002525,-0.688504329,0.002352604,0.048950275
Dapma7bEVm002526,0.037636744,0.981859436,NA
Dapma7bEVm002527,-0.519288353,0.00874282,0.122436561
Dapma7bEVm002528,-0.280779665,0.526678985,NA
Dapma7bEVm002529,0.068919105,0.879155072,0.976245923
Dapma7bEVm002530,0.051438845,0.951099852,NA
Dapma7bEVm002531,0.126825162,0.562332842,0.897328424
Dapma7bEVm002532,0.073099069,0.818066818,0.964779209
Dapma7bEVm002533,-0.113369518,0.578406955,0.904100988
Dapma7bEVm002534,0.365888244,0.32342131,0.76922535
Dapma7bEVm002535,-0.252836902,0.275625318,0.730831561
Dapma7bEVm002536,-0.080751888,0.797406624,0.959643642
Dapma7bEVm002537,0.113243046,0.5962936,0.908948229
Dapma7bEVm002538,-0.044048821,0.920543056,0.985820597
Dapma7bEVm002539,-0.06340796,0.73698821,0.948821978
Dapma7bEVm002540,-0.002376005,0.994027529,0.99836826
Dapma7bEVm002541,0.187494082,0.510209717,0.878924026
Dapma7bEVm002542,0.414062039,0.621034375,NA
Dapma7bEVm002543,0.22418566,0.24984326,0.707168425
Dapma7bEVm002544,-0.204371185,0.42118255,0.834178879
Dapma7bEVm002545,-0.063836744,0.757613072,0.952312776
Dapma7bEVm002546,0.110399087,0.556656585,0.8962249
Dapma7bEVm002547,-0.85960605,0.151216344,NA
Dapma7bEVm002548,-0.093381904,0.757504808,0.952312776
Dapma7bEVm002549,-0.291133793,0.124813764,0.554301125
Dapma7bEVm002550,0.600136642,0.072676686,0.432697742
Dapma7bEVm002551,-0.298390308,0.301051907,0.752975203
Dapma7bEVm002552,-1.980482649,0.047072835,NA
Dapma7bEVm002553,0.058113737,0.865067996,0.974951649
Dapma7bEVm002554,0.402706827,0.538838467,NA
Dapma7bEVm002555,-0.25127954,0.342028512,0.781848107
Dapma7bEVm002556,0.333983227,0.071750125,0.42939069
Dapma7bEVm002557,-0.178741943,0.561413796,0.897328424
Dapma7bEVm002558,0.092331126,0.709398226,0.942675167
Dapma7bEVm002559,0.381891139,0.208473396,0.66874804
Dapma7bEVm002560,0.07687051,0.720477227,0.945007199
Dapma7bEVm002561,0.357079884,0.154548002,0.598636093
Dapma7bEVm002562,0.240601794,0.44430037,0.846853547
Dapma7bEVm002563,-0.00642565,0.979277426,0.997181633
Dapma7bEVm002564,-0.12652385,0.457062987,0.854670626
Dapma7bEVm002565,-0.102804811,0.474298436,0.863375335
Dapma7bEVm002566,0.167559088,0.640939732,0.921830014
Dapma7bEVm002567,0.3358227,0.200184918,0.657311579
Dapma7bEVm002568,-0.53028866,0.304835682,0.75502027
Dapma7bEVm002569,-0.22464623,0.458252914,0.855441723
Dapma7bEVm002570,0.002736452,0.989344879,0.997788468
Dapma7bEVm002571,0.261750878,0.250341979,0.707542425
Dapma7bEVm002572,-0.13400461,0.571395674,0.901080099
Dapma7bEVm002573,0.043894408,0.858032388,0.973580749
Dapma7bEVm002574,-0.082612236,0.608682232,0.912685894
Dapma7bEVm002575,0.027412821,0.949096402,0.991560848
Dapma7bEVm002576,-0.815584373,0.012866985,0.161263679
Dapma7bEVm002577,0.177935834,0.247675747,0.704968388
Dapma7bEVm002578,-1.866157872,4.76E-10,8.44E-08
Dapma7bEVm002579,-0.389895318,0.31354294,0.761704372
Dapma7bEVm002580,0.037794823,0.898422922,0.97944845
Dapma7bEVm002581,-0.428415195,0.688239936,NA
Dapma7bEVm002582,0.064712866,0.92685626,NA
Dapma7bEVm002583,0.325660874,0.120426954,0.546347137
Dapma7bEVm002584,0.064366199,0.761845835,0.953703998
Dapma7bEVm002585,-0.058810352,0.792800513,0.958373294
Dapma7bEVm002586,0.853448105,0.303583937,NA
Dapma7bEVm002587,0.191545938,0.684092707,NA
Dapma7bEVm002588,-0.074333336,0.753033688,0.951918699
Dapma7bEVm002590,-0.084979599,0.871738024,NA
Dapma7bEVm002591,-0.131922793,0.437617156,0.842052038
Dapma7bEVm002592,-0.265159014,0.289152091,0.742820883
Dapma7bEVm002593,0.663161366,0.001432834,0.034347658
Dapma7bEVm002594,0.039103711,0.845215426,0.971434684
Dapma7bEVm002595,-0.569032901,0.04153883,0.319905382
Dapma7bEVm002596,-0.229622878,0.223591626,0.685187158
Dapma7bEVm002597,-0.165924562,0.36600032,0.800897983
Dapma7bEVm002598,0.359598765,0.114996986,0.537115452
Dapma7bEVm002599,0.145407942,0.669994048,0.931963368
Dapma7bEVm002600,-0.150238456,0.730964934,0.947305716
Dapma7bEVm002601,0.476412341,0.012291602,0.156134301
Dapma7bEVm002602,0.435613399,0.116880304,0.539984469
Dapma7bEVm002603,0.383479532,0.323866688,0.76922535
Dapma7bEVm002604,-0.279608978,0.458562234,NA
Dapma7bEVm002605,-0.031588534,0.877079206,0.976136843
Dapma7bEVm002606,1.010919876,0.003686879,0.070009514
Dapma7bEVm002607,-0.305759831,0.117524322,0.540836246
Dapma7bEVm002608,-0.780029634,0.579525158,NA
Dapma7bEVm002609,0.591705382,0.11590483,0.538050375
Dapma7bEVm002610,0.057300693,0.804730704,0.961784623
Dapma7bEVm002611,0.115822263,0.503603658,0.876547521
Dapma7bEVm002612,-0.39150178,0.055125701,0.373803073
Dapma7bEVm002613,0.01564111,0.927234741,0.986659686
Dapma7bEVm002614,0.048673752,0.800132615,0.960167231
Dapma7bEVm002615,-0.464686879,0.142962652,0.585345165
Dapma7bEVm002616,0.131991478,0.52740186,0.887021639
Dapma7bEVm002617,-0.547453153,0.430994407,NA
Dapma7bEVm002618,0.084176925,0.752734082,0.951918699
Dapma7bEVm002619,0.006008962,0.994196666,NA
Dapma7bEVm002620,-0.231316591,0.55065025,0.896057112
Dapma7bEVm002621,0.280165951,0.354538944,0.791305404
Dapma7bEVm002622,-0.866360436,0.032417054,NA
Dapma7bEVm002623,-0.260481101,0.161931845,0.609482531
Dapma7bEVm002624,-0.319459976,0.367543515,0.801437718
Dapma7bEVm002625,-0.622813981,0.514878474,NA
Dapma7bEVm002626,1.129535344,7.80E-07,5.77E-05
Dapma7bEVm002627,0.190872189,0.35902502,0.79399764
Dapma7bEVm002628,-0.350170616,0.550271324,NA
Dapma7bEVm002629,-0.073210355,0.710721026,0.942675167
Dapma7bEVm002630,-0.097508503,0.528170514,0.887021639
Dapma7bEVm002631,0.003456697,0.991759713,0.99836826
Dapma7bEVm002632,-0.157919039,0.534385096,0.890365635
Dapma7bEVm002633,-0.653328962,0.402215407,NA
Dapma7bEVm002634,-0.000742878,0.996831617,0.999022984
Dapma7bEVm002636,-0.14822761,0.507693247,0.87707461
Dapma7bEVm002637,-1.142944747,0.042921002,0.327116526
Dapma7bEVm002638,0.141439476,0.583840803,0.905006417
Dapma7bEVm002639,-0.097326634,0.4163238,0.83129568
Dapma7bEVm002640,-0.038041494,0.940862032,NA
Dapma7bEVm002641,0.058001178,0.820653183,0.964779209
Dapma7bEVm002642,0.275135944,0.125598966,0.554301125
Dapma7bEVm002643,0.081643922,0.739683431,0.950163837
Dapma7bEVm002644,0.171065299,0.495957123,0.87401017
Dapma7bEVm002645,-1.099563674,0.218640034,NA
Dapma7bEVm002646,0.453347135,0.207367892,0.66711306
Dapma7bEVm002647,-0.396773894,0.563112417,NA
Dapma7bEVm002648,0.404049112,0.066625831,0.411455607
Dapma7bEVm002649,-0.441142298,0.095097335,0.493763467
Dapma7bEVm002650,0.435672314,0.488589237,NA
Dapma7bEVm002651,0.247756611,0.535455735,NA
Dapma7bEVm002652,0.191552422,0.559596907,0.897328424
Dapma7bEVm002653,-1.115340084,0.002604495,0.052897977
Dapma7bEVm002654,-0.203611663,0.560697167,0.897328424
Dapma7bEVm002655,-0.139195379,0.798375799,NA
Dapma7bEVm002656,0.146198654,0.62694555,0.918073906
Dapma7bEVm002657,-1.515341491,0.43990879,NA
Dapma7bEVm002658,-0.139445851,0.449023859,0.850287727
Dapma7bEVm002659,-0.267574937,0.702878409,NA
Dapma7bEVm002660,-0.249933905,0.396081885,0.818723099
Dapma7bEVm002661,0.287639228,0.432750672,0.838972397
Dapma7bEVm002663,0.01884103,0.974040821,NA
Dapma7bEVm002664,-0.053228642,0.853998062,0.973024971
Dapma7bEVm002665,0.075766156,0.805176205,0.961784623
Dapma7bEVm002666,0.214116004,0.485880282,0.869394701
Dapma7bEVm002667,-0.263045962,0.427676468,0.835371498
Dapma7bEVm002668,0.017011691,0.953416803,0.991962559
Dapma7bEVm002669,-1.507041344,0.096842622,NA
Dapma7bEVm002670,0.131964655,0.787652716,0.956467553
Dapma7bEVm002671,-0.081592048,0.878752083,NA
Dapma7bEVm002672,0.207443637,0.372513418,0.804591164
Dapma7bEVm002673,0.047204095,0.907538233,0.983531146
Dapma7bEVm002674,0.409868283,0.01385264,0.166977285
Dapma7bEVm002675,-0.232679095,0.098090237,0.503770622
Dapma7bEVm002676,-0.153246274,0.782431524,0.956341445
Dapma7bEVm002677,0.104688324,0.538024897,0.890365635
Dapma7bEVm002678,0.208956808,0.170986223,0.622632759
Dapma7bEVm002679,0.359751636,0.09693898,0.499970136
Dapma7bEVm002680,-0.182318038,0.243757594,0.703013801
Dapma7bEVm002681,-0.01759347,0.97566204,0.996984145
Dapma7bEVm002682,0.465117137,0.700083171,NA
Dapma7bEVm002683,-0.073896523,0.903189499,NA
Dapma7bEVm002684,0.701714138,0.005958024,0.096768684
Dapma7bEVm002685,-0.270405464,0.665278745,NA
Dapma7bEVm002686,-0.217179019,0.246112851,0.704818663
Dapma7bEVm002687,0.02118776,0.937157209,0.98995563
Dapma7bEVm002688,-0.227551195,0.372461524,0.804591164
Dapma7bEVm002689,-0.338767487,0.248177123,0.704968388
Dapma7bEVm002690,-1.2299583,0.147194114,NA
Dapma7bEVm002691,0.522982007,0.163839569,NA
Dapma7bEVm002692,-0.30086332,0.375416593,0.806724676
Dapma7bEVm002693,0.09330264,0.878125586,0.976136843
Dapma7bEVm002694,0.474326193,0.54326295,NA
Dapma7bEVm002695,-0.184829743,0.722391443,0.945007199
Dapma7bEVm002696,-0.308887143,0.421410506,0.834178879
Dapma7bEVm002697,0.213200517,0.267172201,0.721559958
Dapma7bEVm002698,0.063085214,0.906928734,NA
Dapma7bEVm002699,-0.019056561,0.943267619,0.991446723
Dapma7bEVm002700,0.391811576,0.453433909,NA
Dapma7bEVm002701,0.836980291,0.302359197,NA
Dapma7bEVm002702,0.260387989,0.151934557,0.596631255
Dapma7bEVm002703,0.292076707,0.043047565,0.327116526
Dapma7bEVm002705,-0.35209141,0.446767212,NA
Dapma7bEVm002706,-0.072292433,0.658895531,0.929324699
Dapma7bEVm002707,-0.331019515,0.055608503,0.375415485
Dapma7bEVm002708,-0.621048219,0.19894138,NA
Dapma7bEVm002709,0.693459255,0.016568882,0.188001582
Dapma7bEVm002710,-0.389797222,0.341652315,0.781848107
Dapma7bEVm002711,0.038812206,0.914646651,0.984668427
Dapma7bEVm002712,0.25999087,0.184668607,0.639304033
Dapma7bEVm002714,0.455331081,0.302544047,NA
Dapma7bEVm002715,-0.201011389,0.717612599,NA
Dapma7bEVm002716,-0.06208695,0.904008204,NA
Dapma7bEVm002717,0.478155147,0.409550562,NA
Dapma7bEVm002718,0.239772542,0.756053993,NA
Dapma7bEVm002719,0.260083302,0.465491364,0.859831711
Dapma7bEVm002720,0.021265817,0.952036757,NA
Dapma7bEVm002721,-0.019452393,0.958263179,0.992677206
Dapma7bEVm002722,-0.023275291,0.908083132,0.983804896
Dapma7bEVm002723,-0.632393708,0.076293341,0.443481098
Dapma7bEVm002724,0.173109562,0.583802035,0.905006417
Dapma7bEVm002725,0.543398564,0.144317979,0.586227207
Dapma7bEVm002726,-0.940282935,0.135211682,NA
Dapma7bEVm002727,-0.434728183,0.218742057,0.67848581
Dapma7bEVm002728,-0.141371068,0.470945524,0.861065873
Dapma7bEVm002729,-0.255471902,0.474064369,0.863295729
Dapma7bEVm002730,0.85357663,0.515452687,NA
Dapma7bEVm002731,-0.656416925,9.50E-05,0.003962398
Dapma7bEVm002732,-0.386572794,0.004565682,0.081384961
Dapma7bEVm002733,-0.098880969,0.631034592,0.918444319
Dapma7bEVm002734,0.93995654,0.000114901,0.004612307
Dapma7bEVm002735,-0.220483249,0.370082636,0.803009493
Dapma7bEVm002736,-0.043639007,0.88537567,0.979022792
Dapma7bEVm002737,-0.241217984,0.052930602,0.365473808
Dapma7bEVm002738,-0.235745645,0.463372344,0.858358434
Dapma7bEVm002739,0.187727499,0.70445562,0.941090651
Dapma7bEVm002740,-0.327889218,0.141236487,0.581506493
Dapma7bEVm002741,0.201398682,0.382375712,0.809457041
Dapma7bEVm002742,-0.022201692,0.926855252,0.986659686
Dapma7bEVm002743,-0.294229292,0.270785274,0.725789821
Dapma7bEVm002744,0.453290817,0.592071474,0.908515651
Dapma7bEVm002745,-0.960284034,0.366697988,NA
Dapma7bEVm002746,2.813893406,0.032264814,0.279038179
Dapma7bEVm002747,-0.318546047,0.578830983,NA
Dapma7bEVm002748,-0.034787027,0.882152456,0.97820868
Dapma7bEVm002750,-0.02045662,0.972221429,NA
Dapma7bEVm002751,-0.36201291,0.224373399,0.685698414
Dapma7bEVm002752,-0.4098133,0.3199152,NA
Dapma7bEVm002753,-0.483921396,0.145235382,0.586249582
Dapma7bEVm002754,-1.001224733,0.180293289,NA
Dapma7bEVm002755,0.982283776,0.177697716,NA
Dapma7bEVm002756,0.004961609,0.974458681,0.996677799
Dapma7bEVm002757,-0.339857776,0.379680449,NA
Dapma7bEVm002758,0.103728889,0.79329441,0.958373294
Dapma7bEVm002759,-0.201025027,0.811841961,NA
Dapma7bEVm002760,-0.169751203,0.548979673,0.895155588
Dapma7bEVm002761,0.2671548,0.548197284,NA
Dapma7bEVm002762,-1.001966061,0.037284811,0.304212598
Dapma7bEVm002763,-1.086954553,0.003201136,0.06191288
Dapma7bEVm002764,-0.923858182,0.048918219,0.351006784
Dapma7bEVm002765,-0.452890585,0.137346816,0.575992905
Dapma7bEVm002767,-0.197110744,0.562284659,0.897328424
Dapma7bEVm002768,-0.159184936,0.605424544,0.912155405
Dapma7bEVm002769,-0.28618058,0.388974681,0.814912489
Dapma7bEVm002770,-0.762805112,0.010244189,0.138597851
Dapma7bEVm002771,-1.47467312,0.08604929,NA
Dapma7bEVm002772,-1.048985334,0.149462433,NA
Dapma7bEVm002773,-0.163602733,0.862202974,NA
Dapma7bEVm002774,-0.858533192,0.177121279,NA
Dapma7bEVm002775,-1.515174463,0.000525029,NA
