,C1,C2,C3,C4,IN2,IN3,IN4,IN5,AL2,AL3,AL4,AL5,ALIN2,ALIN3,ALIN4,ALIN5
Dapma7bEVm000050,7.154049126,7.335765067,8.606775779,7.592732966,9.207929306,9.101631711,8.287873624,8.037630837,7.553962224,10.89221766,8.224573052,8.046647224,8.536060746,8.564613747,7.913323781,8.750063499
Dapma7bEVm000051,8.532277041,8.311177555,8.062168376,8.187660582,8.298156554,8.141547273,8.110357396,7.728812168,7.845441511,8.534307525,8.045007026,8.20577945,8.597482313,8.334720811,8.089560336,8.180612357
Dapma7bEVm000052,9.841234357,9.955061587,9.057212053,9.154367548,9.39685328,8.971544979,9.13365368,9.698605095,9.57940862,9.893082825,9.491966222,9.502906339,9.815960823,9.858878587,8.971802378,9.83456299
Dapma7bEVm000053,9.497624223,9.488766499,9.671891407,9.557475809,9.272975155,9.452868648,9.483016626,9.652390586,9.461095635,9.521567707,9.39774323,9.52288801,9.475619025,9.319330769,9.373830372,9.58900098
Dapma7bEVm000054,9.455490638,9.532037583,9.877884661,9.664774014,9.650111713,9.831676082,9.79918772,9.569413543,9.574184897,9.62514145,9.688977721,9.699612729,9.37428117,9.521097831,9.768843326,9.522333064
Dapma7bEVm000055,13.14266083,13.47472715,13.01122232,12.84468976,12.90425681,12.98865983,12.87724818,13.21004225,13.28216455,13.5801719,13.18473713,13.02874171,13.37575199,13.64298208,13.00121816,13.40151763
Dapma7bEVm000056,10.24102954,9.855606381,9.724906791,10.10775983,9.552132726,9.937697323,9.892988663,9.953248344,10.12338348,10.00150429,10.26746824,10.12365638,10.16548886,10.31180946,9.943711887,10.16197752
Dapma7bEVm000057,8.704716876,8.626462149,8.279207094,8.48148721,8.320700763,7.911670445,8.287873624,7.852977473,8.380213634,8.727235055,8.915379953,8.550122321,7.844472467,8.217133158,8.364084407,7.886866448
Dapma7bEVm000058,11.63491724,11.70431166,11.31265701,11.57780726,11.36856416,11.6568611,11.56461479,11.84198337,12.07740188,11.74748423,11.95489633,11.85139874,12.08123441,12.08512839,11.8407978,11.94776293
Dapma7bEVm000059,10.0577007,10.02717462,9.23802823,9.123175755,9.56503222,9.052121487,9.227307183,10.00379073,10.22413643,10.08614492,9.944100124,9.589588238,9.829986225,10.0136282,9.11686365,9.84645655
Dapma7bEVm000060,11.39249526,11.17881019,11.17859638,11.29205662,11.23424367,11.09851241,11.08422562,11.06709268,11.32068922,11.15437763,11.2613835,11.12688425,10.85580703,10.88131125,10.96518807,10.96734706
Dapma7bEVm000061,8.455932737,8.300185612,8.279207094,8.30134067,8.462485524,8.041732876,8.16894664,8.214920676,7.957311461,8.79308227,8.619947064,8.496010576,8.016074951,8.153389161,8.144245009,8.441517817
Dapma7bEVm000062,9.347454087,9.228184858,8.923683651,9.350832272,8.914233577,9.206771917,9.030150342,9.103094703,9.308064413,9.083066074,9.32188145,9.299647536,9.329268679,9.004171896,8.894433349,9.275192511
Dapma7bEVm000063,8.48832847,8.639029615,7.691752134,7.965154403,8.539213498,8.141547273,8.086001066,8.274681265,8.480344261,8.985735312,8.44679933,8.286138039,8.747889962,8.843574799,8.55737393,8.841693561
Dapma7bEVm000064,9.779669362,9.667884865,9.610745162,9.994746786,9.633914321,9.928382281,9.575229128,9.92866008,9.9603714,10.36495748,10.06029161,10.09609943,10.18267618,9.971832704,9.873862736,9.755598912
Dapma7bEVm000065,8.896413131,8.967952281,8.862031538,8.955259424,9.532555615,9.389481947,9.28476582,9.685556384,9.296907629,9.142292686,9.168709646,9.235949301,9.212895386,9.546689573,9.245304135,9.465697238
Dapma7bEVm000066,7.242943401,7.813497916,8.837245349,8.092735151,8.099466546,8.357539855,7.90470476,7.659469618,7.420348566,9.966814141,7.541784956,7.392951553,8.602465796,7.787964593,7.376763455,8.396845262
Dapma7bEVm000067,9.784502256,9.976929917,9.696756169,9.952089507,9.590476998,9.940347495,9.45016754,9.518617035,9.711141221,9.725334489,9.827174067,9.748257141,9.665155722,9.799512622,9.472777129,9.576742336
Dapma7bEVm000068,9.968510878,9.87072943,9.588385777,9.72859407,9.802521995,9.6534842,9.521036569,10.10219483,9.63310399,9.60462202,9.439281458,9.646190643,9.332125757,9.555116189,9.636990444,9.656496537
Dapma7bEVm000069,9.620910887,9.287992614,9.2590184,9.45890324,9.35762345,9.452868648,9.117833814,9.127923798,9.09726264,9.361161369,9.184213228,9.215415012,9.082136721,9.202816889,9.466536334,8.823880861
Dapma7bEVm000070,7.490479657,7.670374723,7.368901358,7.982720507,7.558660151,7.729826152,7.277799676,7.542898658,7.320443675,7.083090467,7.208561131,7.164295178,7.136483534,7.36911987,7.48389996,7.688539196
Dapma7bEVm000071,8.744371182,8.004623978,9.2590184,9.118660084,8.998021273,9.796926214,8.736175885,9.422990466,8.69722083,9.442536614,8.796981246,9.092757442,9.493500127,9.196283565,9.0813593,8.7347762
Dapma7bEVm000072,7.671559567,7.990034435,7.769257528,8.103128707,8.239775286,8.348758374,7.947893837,7.962639676,7.438544625,7.834019128,8.288961881,7.871522211,8.212505561,8.080304415,8.064328392,7.545184881
Dapma7bEVm000073,8.685779135,8.474328125,8.661277753,8.664118993,8.337325365,8.45812048,8.485676275,8.129904608,8.104765093,8.270839497,8.325923435,8.25703661,7.89262616,7.809518573,8.120282641,7.647100435
Dapma7bEVm000074,8.880113199,9.423512231,8.290421415,9.010353815,7.846052525,9.137598826,8.589610717,9.204431143,9.261236605,9.860754068,9.31629836,9.163389849,9.21911205,9.638267439,8.262151572,9.871608779
Dapma7bEVm000075,11.29304777,11.3896062,11.07455121,10.78119962,10.9075916,10.7689798,10.88703982,11.19968114,11.56722314,11.12064661,11.49596281,11.21855535,11.21486692,11.33270591,10.88638408,11.36140867
Dapma7bEVm000076,9.487210744,9.748573604,9.557303813,9.535984465,8.886252035,9.371674858,9.244318468,9.324478538,9.62050613,9.397657719,9.319092758,9.113745204,9.297439911,9.341091352,9.279186829,9.580840585
Dapma7bEVm000077,10.62644868,11.03125391,10.50218017,10.27977206,10.18989803,10.2632419,10.14696931,10.6229068,10.42016448,10.88385598,10.40129578,10.37688474,10.39840163,10.72333758,10.0819026,10.35878144
Dapma7bEVm000078,9.66758017,9.542647244,9.563576142,9.178378279,9.501541306,9.047067936,8.972261307,9.601112956,9.126620152,9.442536614,9.444386677,9.515151615,9.258840152,9.524537511,9.434901519,9.6833655
Dapma7bEVm000079,9.581020128,9.546868466,9.337429311,9.204093674,9.679983656,9.351614086,9.513118775,9.525988701,9.661653799,9.308375124,9.537961768,9.452810208,9.420541376,9.575133625,9.30991168,9.385586557
Dapma7bEVm000080,10.20388238,10.65037485,10.22603663,10.02796831,9.822238743,9.883619192,10.02705324,10.23028929,10.50722395,10.46952938,10.05536202,10.07023467,10.52840844,10.28505679,10.13464344,10.46980316
Dapma7bEVm000081,10.60496965,10.30721473,10.04425821,9.902985698,10.0771509,9.74921151,9.90203356,10.67764372,10.54325093,10.34675766,10.69735889,10.45066124,10.80952059,11.01641345,10.23216674,10.9243684
Dapma7bEVm000082,9.857358468,9.60060668,8.946897044,8.903092443,9.101083924,8.781522717,8.864399305,10.10463018,9.835862956,9.409610679,9.682554754,9.320235096,9.63797851,9.402496843,8.938319856,9.241563327
Dapma7bEVm000083,8.017829843,8.696071057,8.160477303,8.133719148,7.480879978,8.213284367,7.803890423,8.025506668,8.306095032,8.966043272,9.00294476,8.721834887,7.106100278,8.646999929,7.970871569,8.360896984
Dapma7bEVm000084,8.003167161,7.944959693,7.571861208,8.022565507,7.651285835,8.070412666,7.602105825,7.852977473,7.730686452,7.988437692,8.177201103,7.823473746,7.938491389,7.91676315,7.778256067,7.698585471
Dapma7bEVm000085,9.274459464,9.439548431,8.673525978,8.510852123,8.675515723,8.708145031,8.844980556,9.241119394,9.371642853,9.021093438,9.270791373,9.234589982,9.057883941,9.17427482,8.637813631,9.020026023
Dapma7bEVm000086,7.574510875,7.720738246,7.368901358,7.653143922,7.546258811,7.618028144,7.681158107,7.40424888,7.619615655,8.074996668,7.335124638,7.438219356,7.682655283,7.429506593,7.587468242,7.454984943
Dapma7bEVm000087,10.57420804,10.74469469,10.70021759,10.45680669,10.55139695,10.7016048,10.87798433,11.17688455,10.79011591,11.01900844,10.63081731,10.65896045,10.69170335,11.05370606,10.81830377,10.86111988
Dapma7bEVm000088,9.38334563,9.390867759,9.837322031,9.388426971,9.304367088,9.522422388,9.416516347,9.580060604,9.501667889,9.633265246,9.416070763,9.439996674,8.989736798,9.080076806,9.40252273,9.198995625
Dapma7bEVm000089,7.92649143,7.975232571,7.938316713,8.033671923,7.828372537,7.737844159,6.724414309,6.993152655,7.913090135,8.15499995,6.724414309,7.892583227,8.665503746,8.376937413,7.977837358,8.460848865
Dapma7bEVm000090,9.302078439,9.300653619,9.679589391,9.540973666,8.921136505,9.130482076,9.301077475,9.353949846,9.034597944,9.248117317,9.360337421,9.303531438,8.837743162,9.311331102,9.27679443,9.023111245
Dapma7bEVm000091,7.472424902,7.22481119,8.034340909,7.410347385,8.014457994,7.950578514,7.525719962,7.711999738,7.286793688,8.898190914,7.389008545,7.392951553,7.772592278,8.091054783,7.346877844,7.737630374
Dapma7bEVm000092,8.95302501,9.094140753,9.026618563,9.0703034,8.938236611,8.753309299,8.844980556,9.236587298,8.82653384,8.632345572,9.07842429,9.125592346,8.546512571,8.663500681,8.641702498,9.068551027
Dapma7bEVm000093,8.338708143,8.305694684,7.953697222,8.158567634,7.888856354,8.203316571,8.240730638,8.340665881,8.153661131,8.758644123,8.484511053,8.451915461,8.546512571,8.193048517,8.132330046,8.484584478
Dapma7bEVm000094,7.942303947,8.033195479,8.115715754,8.123618433,7.854769079,7.981879245,8.163227367,8.037630837,8.238012173,7.965607744,7.955183811,8.1585091,7.717486076,8.007611255,7.920703124,8.245861484
Dapma7bEVm000095,9.510898735,9.479947349,8.875985795,9.27239272,9.235411649,9.14937701,9.024473846,9.711533027,9.190420634,9.492738522,9.392461571,9.412813111,9.473045574,9.362511197,9.067448891,9.476770585
Dapma7bEVm000096,10.17582702,10.21069887,9.862810497,9.806197217,9.908529491,9.887747892,9.668812527,10.35391923,10.01395815,10.25470232,10.33527859,9.940672986,10.42353386,10.37516283,9.757049938,10.15926865
Dapma7bEVm000097,10.19399061,10.20543283,9.896091942,10.16212096,9.809723815,10.03506071,9.726181753,10.24138075,10.11895206,10.32708462,10.05206605,9.920087554,10.39439256,10.29204113,9.675181398,10.25999924
Dapma7bEVm000098,10.20835595,10.05237738,9.366613148,9.712543474,9.693707995,9.735493548,9.253944325,9.934161325,9.880704635,10.06396539,9.769896414,9.69572491,10.12077557,9.858878587,9.501533595,9.991041183
Dapma7bEVm000099,9.788116023,10.17206995,9.420870173,9.527628988,9.664131618,9.701383149,9.287108044,9.743339266,9.980093658,9.836448008,9.93695808,9.836358371,9.905664366,10.01725734,9.487230189,10.10397502
Dapma7bEVm000100,9.028406391,8.908508803,8.677582418,8.488895292,8.496651352,8.730927236,8.663146972,8.602849429,8.789558811,9.316041991,9.044645031,8.918662792,8.75231424,8.923653015,8.544844145,8.9632271
Dapma7bEVm000101,7.154049126,7.264459519,7.158711561,7.203306369,7.139482349,7.120491402,7.06458501,7.053313575,7.286793688,7.083090467,7.157851265,6.904574262,7.284359579,7.257449786,7.391171957,7.078243533
Dapma7bEVm000102,10.97532629,11.13954843,10.84321082,10.69063053,10.53318707,10.7443664,10.61078447,11.08189842,11.02718017,11.04022072,11.0132319,10.84464789,10.91745287,11.13713038,10.63835755,11.10803014
Dapma7bEVm000103,8.252163623,8.430662883,8.055280558,8.248198568,8.119694003,8.114742714,8.292993502,8.787657175,8.149669544,7.825160784,8.083395012,8.098947126,7.990868293,8.163438863,7.977837358,8.296576267
Dapma7bEVm000104,10.56101832,10.75549888,10.53085646,10.74196797,10.41290946,10.45980347,10.53105231,11.05963216,10.76042743,10.58566971,10.80149162,10.78448429,10.69170335,10.7546303,10.53179169,10.8849624
Dapma7bEVm000105,9.955754537,10.37553327,10.21950973,9.966860592,9.975542581,10.58707256,10.02430014,10.59041425,10.32590664,10.8507713,10.41413991,10.27475186,10.44047781,10.46960499,10.2003978,10.46324876
Dapma7bEVm000106,7.508081183,7.264459519,7.10774769,7.08713092,7.052976777,7.181290877,7.06458501,7.40424888,7.106444936,7.637578981,7.316003458,7.252187665,7.344734748,6.724414309,7.48389996,7.263117926
Dapma7bEVm000107,9.869898918,9.887344264,9.730469521,9.593104084,9.512697815,9.663196462,9.530870544,9.434821993,9.693238904,10.27796034,9.695371274,9.680064471,9.986429857,9.917136276,9.962840143,9.766388005
Dapma7bEVm000108,10.53355703,10.67715184,10.59158499,10.5352493,10.3844795,10.41693601,10.4958939,10.46389217,10.72083048,10.5918532,10.5952224,10.3870644,10.43918156,10.5068967,10.26324072,10.42102314
Dapma7bEVm000109,10.26526546,10.19617001,9.931814978,10.01619296,9.943251028,9.831676082,9.832735119,10.01938278,10.14533511,10.10364168,9.861584901,9.76688107,9.733007583,10.06944126,9.71758537,10.20331677
Dapma7bEVm000110,9.635747553,9.298130808,9.232729578,9.218871568,9.01415932,9.039451471,9.251544249,9.672384541,9.687220105,9.881258493,9.616643415,9.450489319,9.303282445,9.217939737,9.531694513,10.10256465
Dapma7bEVm000111,8.762462992,8.884644181,8.31252683,8.664118993,8.748364652,8.784619597,8.764252737,8.688332635,8.732022133,8.918917379,8.788689601,9.077562131,9.178183472,8.910191907,8.922814187,8.95026649
Dapma7bEVm000112,7.016872423,7.905771843,9.211325401,8.108287876,8.385824576,8.408894496,7.851761467,6.724414309,7.006936051,9.50833656,6.724414309,7.290855001,7.938491389,7.91040084,7.445737666,8.350420759
Dapma7bEVm000113,7.200649383,7.318783323,7.264958362,7.236039916,7.164472428,7.020043254,7.002376249,7.053313575,7.411055547,7.051979186,7.183929702,7.281451808,7.191207937,7.067596418,7.119915893,6.724414309
Dapma7bEVm000114,7.582415361,8.127477705,8.185255724,7.601650044,8.798506796,7.530314636,7.453196944,6.993152655,7.667160501,6.724414309,8.367608171,8.27748528,8.072607879,7.611171252,7.576646379,8.111261956
Dapma7bEVm000115,12.18076874,11.93582857,11.6886521,11.64904118,11.65577227,11.65006917,11.66172049,11.97065989,11.95799275,11.80075099,11.98902355,11.75673833,11.98641944,11.96001219,11.71291065,11.9609411
Dapma7bEVm000116,10.20298597,10.35312271,9.723047619,9.852107179,9.816888861,10.01887521,9.79918772,10.032246,10.32206495,10.55645425,10.3121169,10.04008418,10.58922553,10.57786513,9.763801172,10.58893879
Dapma7bEVm000117,11.04065774,10.90363995,10.56411392,10.7147208,10.77099093,10.83967598,10.60895863,11.01403598,11.17740191,11.03419199,10.96533103,10.92263352,11.32870942,11.11490558,10.62557791,11.2355139
Dapma7bEVm000118,9.572621926,9.388506058,9.490770459,9.457140498,9.324900663,9.355649812,9.280069253,9.394981194,9.619240049,9.231948596,9.441836433,9.378977705,9.326405615,9.396855436,9.319227912,9.357008328
Dapma7bEVm000119,10.03768992,10.09293322,9.610745162,9.627841653,9.825794038,9.825943852,9.800803534,10.09486355,10.21005483,10.32832219,10.13846922,9.741679789,10.38902952,10.1770304,9.601510496,10.19540905
Dapma7bEVm000120,10.12653747,10.30721473,9.901016955,9.755891278,9.472105742,9.756774902,9.738054008,9.964040325,10.0802584,10.23370408,10.05700712,9.667209684,10.06113218,10.09711421,9.586296457,10.0522951
Dapma7bEVm000121,9.437031815,9.542647244,9.142165577,9.327769867,9.299185056,9.200011935,9.093748609,9.93964118,9.568941443,9.677118649,9.518781233,9.432956909,9.15562018,9.387401285,9.119556189,9.452290814
Dapma7bEVm000122,8.526094747,8.647338423,7.805605255,8.097944565,8.159047771,8.344342761,8.110357396,8.385605517,8.21186032,8.487023819,8.36174344,8.322898213,8.205570788,8.024843015,8.314241565,8.307547447
Dapma7bEVm000123,9.228347057,9.204045026,9.101825651,9.118660084,9.036427904,8.974222203,9.030150342,8.849845957,9.124804009,9.474693887,9.016990847,8.793997652,9.288628893,9.13144182,8.865422473,9.132518918
Dapma7bEVm000124,9.62902321,9.681342027,9.032793792,9.056159721,8.683819826,9.202269018,9.071969562,8.667500893,9.272688191,9.612866148,9.384500787,9.330413634,9.423214672,9.432199476,8.825706685,9.297996724
Dapma7bEVm000125,9.923349474,10.1141909,9.477514968,9.371636822,9.603026714,9.312668884,9.45016754,9.914812258,10.07202414,10.04596798,10.02036514,9.683996082,10.04752969,9.987959767,9.351343471,9.771751547
Dapma7bEVm000126,10.23227269,10.49016574,10.25056891,10.37195864,9.957873781,10.57949476,10.38276168,9.958654656,11.01964175,10.78311841,10.05041518,10.39123498,11.12455314,10.79508455,10.83820042,10.84276416
Dapma7bEVm000127,10.23753328,10.12260545,9.963522884,10.10331949,10.02109083,10.03876965,9.955116164,10.14776549,10.38084585,9.945907233,10.280168,10.1034034,9.997093578,10.17162388,10.02572318,10.15247376
Dapma7bEVm000128,9.370402649,9.506237708,9.133622736,9.260227544,9.171346765,9.399275844,9.27535643,9.394981194,9.443951796,9.40722839,9.603078322,9.336736941,9.311999596,9.253979069,9.039185241,9.287908615
Dapma7bEVm000129,9.571217273,9.616731852,9.371417235,9.44117355,9.332521862,9.578398877,9.422888933,9.458184414,9.463932331,9.729120838,9.753674918,9.622800009,9.775097964,9.725680287,9.30991168,9.751983995
Dapma7bEVm000130,7.783497276,7.889645806,7.49766004,7.910521175,7.999589341,7.828823249,7.867189745,7.321921121,7.712121042,7.230369534,7.980476793,8.202690077,7.595175831,7.97225164,7.977837358,7.647100435
Dapma7bEVm000131,9.246268352,9.040209201,9.224742579,8.756789322,8.756207605,8.681597353,8.874001044,9.213696775,8.931532624,8.873587278,9.117863852,9.076033057,8.778543638,8.939626161,8.774282839,8.841693561
Dapma7bEVm000132,8.409058911,8.255132824,8.567596952,8.499923271,8.152586796,8.565740053,8.352724273,8.646318906,8.515844976,7.942246898,8.5107462,8.454407938,8.219397559,8.313024878,8.26746862,7.93436495
Dapma7bEVm000133,10.88090058,10.93879555,10.44861915,10.39296893,10.25688837,10.20186234,10.19418821,10.82591888,10.73703107,10.8712213,10.6461157,10.52514803,10.97655765,10.82005822,10.33919968,10.73375568
Dapma7bEVm000134,10.26440697,10.18417114,9.856058644,10.0067015,10.27380056,10.21173193,10.09550539,10.31878243,10.10915386,10.24948178,10.01190326,9.988095258,10.059439,10.22269549,10.05340661,10.23065205
Dapma7bEVm000135,9.869898918,9.772078901,9.569820242,9.795173089,10.13250403,9.724730244,9.962333153,10.30405837,10.26315891,9.433209306,10.21255954,10.2228071,9.833967884,9.546689573,9.92131341,9.998654919
Dapma7bEVm000136,11.24365509,11.36341858,10.8963121,10.89666369,10.94284038,11.13047673,10.91165151,11.1206499,11.16379392,11.28062806,11.02078329,11.06247354,11.45286139,11.38839443,11.13487196,11.03794641
Dapma7bEVm000137,8.647029638,8.746831319,8.490008236,8.396836425,8.257606329,8.524585245,8.371972663,8.478857161,8.751489772,8.844887882,8.484511053,8.328451227,8.597482313,8.535887219,8.43509714,8.691764317
Dapma7bEVm000138,8.449347786,9.131782091,8.619565624,8.735762419,8.607030795,8.664717368,8.85148577,8.454136383,8.985078932,9.248117317,8.53642856,8.55929398,8.698181699,8.791268415,8.753123259,8.2573283
Dapma7bEVm000139,8.972823027,8.817574156,8.815616243,9.098149285,8.978392358,9.005933032,9.024473846,8.755399703,9.055814917,8.731203725,9.094998845,9.013385772,8.971205451,8.843574799,9.11686365,8.848750675
Dapma7bEVm000140,6.9633413,7.335765067,7.443512118,7.011449149,7.272098719,7.120491402,7.294615717,6.724414309,7.088762363,6.724414309,7.389008545,7.36085174,7.136483534,6.984096963,7.187642189,6.724414309
Dapma7bEVm000141,9.46310945,9.425814587,9.195047238,9.095850806,9.319796145,9.293826228,8.936270092,8.667500893,9.293703139,8.91204494,9.111370693,9.220921316,9.206650044,9.215789645,9.092384328,9.429652823
Dapma7bEVm000142,8.820174004,8.773349831,8.854997897,8.993071482,8.907294093,8.936237079,8.861182923,8.303423978,8.753902501,8.77406412,8.605611375,8.701610048,8.882430546,8.963227936,9.001521124,8.823880861
Dapma7bEVm000144,7.154049126,7.383942325,7.158711561,7.251615488,7.558660151,7.181290877,7.162901112,7.659469618,7.506780833,7.359195382,7.55538707,7.552158004,6.994699405,7.35630048,7.298954849,7.454984943
Dapma7bEVm000145,6.724414309,6.724414309,7.583541421,6.946896904,6.979137079,7.41851109,6.724414309,6.724414309,6.724414309,7.051979186,6.724414309,6.724414309,6.724414309,7.287561817,6.967081521,7.698585471
Dapma7bEVm000146,8.839657324,8.758263705,8.494711357,8.762734053,8.52047987,8.778418356,8.609386187,8.742265791,8.719702183,8.690948189,8.595961719,8.634626525,8.141121176,8.31739669,8.569777561,8.746258794
Dapma7bEVm000147,6.9633413,7.133664228,7.914787967,7.266724783,7.683440471,7.267273113,7.490396316,6.724414309,7.006936051,8.068051445,7.067557066,7.151992873,7.191207937,7.688007533,6.86462832,7.647100435
Dapma7bEVm000148,9.231950307,9.079376944,9.694859139,9.58025388,9.53693005,9.467805512,9.717639437,9.190412595,9.026798027,9.142292686,9.165587433,9.312551107,9.158866724,9.117627204,9.607173101,9.04147367
Dapma7bEVm000149,6.724414309,6.929553181,6.724414309,6.724414309,8.119694003,7.267273113,7.933706769,7.761494498,7.070156562,7.289375954,7.231956458,7.600190917,7.381743022,8.047381392,7.71626098,7.366717552
Dapma7bEVm000150,11.27535959,11.63938282,10.81590372,10.69650794,10.84048343,10.63902127,10.84892528,11.26056875,11.37666463,11.14041917,11.11314684,11.08573196,11.59057945,11.30550333,10.94478907,11.26271891
Dapma7bEVm000151,9.388167938,9.347722066,9.337429311,8.973039875,9.064521976,9.407060991,8.930174676,9.695354331,9.211034271,9.694668704,8.884844981,9.198760432,9.722284168,9.515922231,8.962754823,9.629099479
Dapma7bEVm000152,8.877767931,9.437268949,8.154194375,8.584739834,8.575845007,8.674872442,8.674373619,8.667500893,9.128433843,9.070899819,8.605611375,8.820279001,8.684280222,9.327283851,8.213138754,7.987042635
Dapma7bEVm000153,10.1350291,10.05970527,10.00370568,9.714010258,9.705365296,9.712327013,9.567615792,9.92866008,10.16780989,10.2029647,10.10390184,9.902560255,10.122397,10.14206709,9.714100456,10.06973227
Dapma7bEVm000154,10.20119145,10.15577277,9.561488515,9.940908767,9.547806093,9.737024424,9.621889886,10.15951819,10.11806411,10.0519926,10.07984,10.07098026,10.21643871,10.06009538,9.719324575,10.00017275
Dapma7bEVm000155,7.605655113,7.483822747,7.471120095,7.410347385,7.617813686,7.729826152,7.140558227,6.724414309,7.198592281,7.721552093,7.46966214,6.932400143,7.164722927,7.515926658,7.346877844,6.724414309
Dapma7bEVm000156,9.101723182,9.238777175,9.361792162,8.806463243,9.045858582,8.891436643,8.685501238,9.601112956,9.050061911,8.77022647,9.25039355,8.836896229,8.845983256,9.183121406,8.668592441,9.231046096
Dapma7bEVm000157,9.840075524,9.737590452,9.561488515,9.350832272,9.03010344,9.295932759,9.375455511,9.758975286,9.693238904,9.190662106,9.70596258,9.676121752,9.610260401,9.379790796,9.434901519,9.564374491
Dapma7bEVm000158,9.009428676,8.925292458,8.432094072,8.823547651,9.136674353,8.708145031,8.781493273,9.31594013,8.763508193,8.815539404,9.020479256,8.795892757,8.948618815,8.928999012,8.808792237,8.838150556
Dapma7bEVm000159,9.228347057,9.634652048,10.06045179,9.065605479,9.874645913,8.968862314,9.848432665,8.728995378,9.385212605,10.30839087,8.337986156,9.006955584,9.682983973,9.491510024,9.800362472,9.179942725
Dapma7bEVm000160,10.82459307,10.97695801,10.80205251,10.49783113,10.41876165,10.43853081,10.44660365,10.71934158,10.81593831,10.7713745,10.78974218,10.60005855,10.55854431,10.67469657,10.52295229,10.45886237
Dapma7bEVm000161,9.766292314,9.759471247,9.066254763,9.149955618,9.113052606,9.011145119,8.905505843,9.434821993,9.617972816,9.627176847,9.421262635,9.240019104,9.490959811,9.630331688,8.855606825,9.789483187
Dapma7bEVm000162,10.90303824,10.67335711,10.65466723,10.78189051,10.65801372,10.85647036,10.61169652,10.63804402,10.81266763,10.70547764,10.63848696,10.76400762,10.79037622,10.81247346,10.63926603,10.83265197
Dapma7bEVm000163,8.79539948,8.921952869,8.40205236,8.641482485,8.607030795,8.601998345,8.468193169,9.004298483,9.072926519,8.452793512,8.715957817,8.526889108,8.72553565,8.931663869,8.788197833,8.959998877
Dapma7bEVm000164,10.75384459,10.66669201,10.23771,10.40380906,10.42691458,10.74962289,10.42286661,10.65467733,10.81593831,10.85932762,10.84565915,10.65352485,11.0469591,11.09914101,10.4240378,10.87350171
Dapma7bEVm000165,10.16020302,10.20279247,10.1904295,9.89656471,9.953016359,9.965278762,9.763160371,10.22135334,10.01586895,10.17705948,10.14929345,10.06724838,9.941109377,10.09139345,9.810170477,10.28875273
Dapma7bEVm000166,10.83326801,10.93008711,10.89386643,10.36734989,10.38567548,10.69616865,10.70265263,10.889067,10.81048302,11.09626524,10.93367102,10.68969993,10.97477489,10.91967045,10.61175748,10.98189996
Dapma7bEVm000167,9.174992613,9.009275916,8.558719478,8.777476376,8.857657543,8.982221469,9.010175533,8.971509173,9.162437159,8.891208483,9.020479256,8.920384709,9.17177525,9.098983609,8.938319856,9.143828678
Dapma7bEVm000168,8.436068487,8.474328125,7.650184502,8.148696098,8.843121122,8.396263652,8.549086685,7.583726562,8.017930285,8.873587278,8.634119985,8.6238301,8.024341578,8.491492995,8.161876715,7.886866448
Dapma7bEVm000169,8.607045353,8.375029566,8.713516549,8.913693082,8.675515723,8.5207745,8.174636318,8.274681265,8.82196944,8.487023819,8.396501343,8.577435178,8.641632386,8.445412382,8.480195338,8.291051182
Dapma7bEVm000170,8.979356905,9.148805404,8.412150756,8.416608446,8.598200212,8.57672944,8.476966321,9.004298483,8.882273983,9.38801989,8.733447393,8.476611101,9.043824621,9.103668876,8.218691289,8.95676273
Dapma7bEVm000171,9.967452245,10.18014887,10.07646211,9.784061614,9.699548807,9.77178023,9.845307156,9.762081645,9.801822476,10.17843477,9.965311736,9.80520367,9.847815476,9.873670715,9.736598669,9.972598914
Dapma7bEVm000172,10.89643276,11.17278774,10.49465059,10.21652975,10.3844795,10.25796257,10.12916877,10.8820296,11.10536741,10.99902659,11.07175162,10.58351682,11.17197539,11.15357617,10.21881267,11.23615246
Dapma7bEVm000173,9.167465216,8.990363728,8.6405952,8.889719705,9.067607306,8.995446958,8.825266819,9.353949846,9.13386027,8.815539404,8.88097745,8.908283515,8.967467776,8.93697742,8.891241584,8.727063305
Dapma7bEVm000174,9.883453067,9.590432639,9.292451083,9.724234876,9.543465913,9.715438154,9.550331491,9.771359597,9.823878338,9.782902016,9.636746268,9.688895074,9.877037281,9.599756275,9.443408729,9.601152405
Dapma7bEVm000175,10.09108263,10.33156128,9.747026207,9.688863048,10.04408639,9.812960116,9.968080276,10.53396257,10.34268795,10.50712102,10.41669491,10.16191679,10.27147146,10.52982408,9.853477745,10.22159863
Dapma7bEVm000176,9.154190279,9.303171772,8.865534147,8.87892206,8.575845007,8.724459557,9.035802701,9.004298483,8.789558811,9.435547063,9.305063214,8.904805398,9.231460455,9.256069523,8.871925349,9.275192511
Dapma7bEVm000177,10.15835353,9.964475266,9.950925154,9.627841653,9.765947405,9.718542385,9.652748264,10.07760813,10.10198508,10.28435395,10.06846961,9.932474862,10.072928,10.2403517,9.631448131,10.21639922
Dapma7bEVm000178,8.672076414,8.711906513,8.461399233,8.631654692,8.501454505,8.478050106,8.573560243,8.084769339,8.4028473,8.229543008,8.809319528,8.55929398,8.504158919,8.736745784,8.532185252,8.579512599
Dapma7bEVm000179,8.615721817,8.813946186,8.774996318,8.926824421,8.984967751,8.740567634,8.367190091,8.624773198,8.791901073,8.71123545,8.643480203,8.87129329,8.551705327,8.620138665,8.515100569,8.381572926
