,C1,C2,C3,C4,IN2,IN3,IN4,IN5,AL2,AL3,AL4,AL5,ALIN2,ALIN3,ALIN4,ALIN5
Dapma7bEVm000131,414.2275874,336.2238472,405.5103709,246.9334972,246.7695385,226.3487418,281.5276691,401.0906385,299.6839994,281.3999631,364.2252658,348.9395199,253.1187667,302.3027812,251.8990457,271.6773832
Dapma7bEVm000132,161.3307446,130.6347432,197.3912916,181.4205285,112.368272,196.9412281,149.6230969,217.1041071,185.0989408,79.93072883,183.9157283,171.1674932,124.0778268,141.7044287,132.9467186,78.83971121
Dapma7bEVm000133,1680.165232,1757.144374,1194.002759,1141.437492,1021.229295,975.7947729,969.5970422,1609.88215,1501.810087,1667.59589,1397.999948,1269.721565,1809.054715,1602.548266,1092.562131,1497.954513
Dapma7bEVm000134,1027.575103,961.557372,727.3439986,828.1511164,1035.550742,983.8150039,892.8167688,1074.481344,903.1201067,1015.010762,831.8279998,815.1095093,866.0632313,992.7898157,861.6546721,999.3466097
Dapma7bEVm000135,736.1623616,675.6600242,563.2088485,689.5659905,920.9791703,647.8564382,797.3336083,1061.602286,1026.519401,496.0084953,984.4900749,992.881536,713.4475043,551.3590499,769.6915285,822.4899602
Dapma7bEVm000136,2217.934381,2427.450515,1700.354333,1700.817455,1762.63956,2035.356403,1720.665614,2020.172115,2087.617724,2280.763125,1871.612999,1932.376426,2595.708137,2473.386392,2042.181549,1896.414675
Dapma7bEVm000137,217.2878046,244.137061,179.1540527,158.7429625,131.0963173,187.1387236,153.5605468,176.6270702,245.4425515,272.6404312,177.9054104,144.7493592,204.7284143,189.798053,166.9330977,229.0613231
Dapma7bEVm000138,170.0513254,369.4179213,210.2646368,241.0541282,207.1101483,221.8930579,274.6371318,171.1074742,317.3124699,414.982825,189.9260462,195.384116,230.7847579,256.7856011,245.9014494,131.0443848
Dapma7bEVm000139,313.2141933,264.4818161,263.9035747,356.9616881,315.0718214,324.3737875,330.7457931,246.5419521,341.7211214,239.7921865,355.8108207,326.9244082,312.6761236,272.2442661,363.8541771,273.8081862
Dapma7bEVm000140,2.906860263,19.2739785,26.81946897,4.199549272,15.42309615,8.02023101,16.73416215,0,6.780180981,0,22.83920809,20.91435608,8.685447879,3.435258878,10.99559326,0
Dapma7bEVm000141,510.1539761,492.5572284,393.7098045,356.1217783,445.066489,433.9836113,301.2149187,222.623703,433.9315828,293.4443195,361.8211386,403.977299,398.2898241,401.9252887,354.8577826,494.3462973
Dapma7bEVm000142,265.250999,251.6324971,275.7041411,320.0056545,291.9371772,301.2042313,277.5902192,139.8297639,246.1205696,251.8365429,206.7549364,231.7090503,284.1382235,310.0321137,322.8706022,266.3503757
Dapma7bEVm000144,9.447295854,22.48630825,9.655008831,14.27846752,36.35444093,10.69364135,9.843624794,45.99663286,31.86685061,20.80388832,36.0619075,35.77455645,3.722334805,20.61155327,16.99318959,27.70043907
Dapma7bEVm000145,0,0,38.62003532,2.519729563,3.304949176,24.95182981,0,0,0,5.474707454,0,0,0,16.31747967,2.998798163,50.07387063
Dapma7bEVm000146,271.0647195,247.3493908,180.2268315,248.6133169,186.1788036,253.0828452,207.7004832,242.8622215,236.6283162,228.8427716,204.3508092,214.0969609,110.4292659,142.5632434,197.9206788,243.9769441
Dapma7bEVm000147,2.906860263,8.566212668,76.16729189,15.11837738,48.47258791,15.14932524,30.51523686,0,4.068108589,98.54473417,6.010317917,9.356422457,11.16700442,48.95243901,0.999599388,44.74686312
Dapma7bEVm000148,408.4138669,350.1439428,630.7939103,568.6189714,546.4182637,512.4036479,643.7730615,391.8913119,331.55085,373.3750484,382.2562195,441.9533666,379.6781501,364.137441,582.766443,336.6668749
Dapma7bEVm000149,0,2.141553167,0,0,106.8600233,15.14932524,78.74899835,57.03582474,6.102162883,16.42412236,13.22269942,40.17757879,22.33400883,95.32843386,51.97916816,21.30803006
Dapma7bEVm000150,2271.711295,2982.112785,1597.367572,1454.723868,1628.238294,1390.173375,1638.963528,2246.475549,2451.713443,2050.825412,2008.648248,1967.050227,2876.124026,2323.952631,1765.292519,2250.127974
Dapma7bEVm000151,475.271653,457.2216012,452.7126363,313.2863757,344.816364,483.8872709,299.2461937,631.0738028,400.0306779,630.6862987,284.8890693,395.1712544,646.4454778,535.9003849,309.8758102,594.4940386
Dapma7bEVm000152,282.6921606,497.9111113,112.6417697,201.5783651,199.3986003,224.5664683,224.4346453,222.623703,368.1638273,347.0964526,206.7549364,265.2820955,227.0624231,448.3012835,122.9507247,86.29752173
Dapma7bEVm000153,922.9281334,866.2582561,826.0396444,641.6911288,636.7535412,640.727344,562.0709757,774.5832973,948.5473192,976.6878098,899.1435604,757.3198412,913.2128055,928.3787117,641.7428069,873.6292323
Dapma7bEVm000154,975.2516182,939.0710638,558.9177334,782.7959843,551.9265124,654.9855325,590.6174876,942.0110409,909.9002876,860.6240118,881.1126067,874.5503108,987.6595016,866.5440519,644.741605,823.5553617
Dapma7bEVm000155,40.69604368,29.98174434,28.96502649,24.35738578,41.86268956,53.46820673,8.859262315,0,11.52630767,52.55719156,28.849526,2.201511166,9.926226147,32.63495934,19.99198775,0
Dapma7bEVm000156,358.2705274,411.1782081,463.4404239,261.2119647,338.2064657,286.9460428,227.3877327,579.557574,339.6870671,250.7416014,415.9139999,270.2354957,272.971219,389.0430679,222.9106634,408.0487756
Dapma7bEVm000157,717.2677698,655.3152691,558.9177334,458.5907805,332.698217,434.8747481,469.5409027,667.8711091,629.8788131,391.9890537,637.0936992,620.2757711,584.4065644,471.489281,496.8008957,560.4011905
Dapma7bEVm000158,325.5683494,297.6758902,166.2807076,266.2514238,371.2559574,233.4778361,253.9655197,443.4075407,248.832642,263.8808993,329.3654219,258.1271843,305.231454,298.8675224,261.8950396,270.6119817
Dapma7bEVm000159,406.9604368,597.4933336,866.8052372,345.2029502,739.2069656,311.8978726,722.5220599,239.1824909,473.9346506,1065.378071,146.6517572,324.722897,624.111469,523.8769789,692.7223756,387.806147
Dapma7bEVm000160,1608.22044,1809.612426,1580.203112,1242.226675,1165.545409,1184.320779,1192.062963,1481.091578,1597.410639,1542.772561,1565.086786,1347.875212,1304.05796,1429.926508,1267.492024,1203.903698
Dapma7bEVm000161,672.2114358,668.1645881,345.4347604,376.2796148,362.4427596,326.1560611,291.3712939,496.7636349,588.5197092,593.458288,490.4419421,411.6825881,523.6084293,595.1586006,275.889431,686.1185678
Dapma7bEVm000162,1709.233835,1428.415962,1407.485732,1555.51305,1411.213298,1648.603041,1360.388947,1389.098312,1593.342531,1465.031715,1389.585503,1533.902905,1565.862175,1593.101305,1390.442748,1618.344883
Dapma7bEVm000163,257.9838483,296.6051136,159.8440351,215.8568326,207.1101483,205.8525959,174.2321589,323.8162953,347.8232843,170.8108726,235.6044624,187.6788269,238.2294275,299.7263371,255.8974432,308.9664358
Dapma7bEVm000164,1521.741348,1420.920526,1005.193697,1151.51641,1173.256957,1516.714798,1169.422626,1407.496965,1597.410639,1652.26671,1634.806474,1406.215257,1909.557755,1987.297261,1170.530883,1670.549556
Dapma7bEVm000165,942.5494402,976.5482442,966.5736618,753.3991394,790.9845027,799.3496907,670.3508485,991.6874044,834.6402788,955.8839215,934.0034044,871.7984219,782.9310873,889.7320493,698.719972,1048.355079
Dapma7bEVm000166,1619.121166,1745.365831,1697.135997,1117.920016,1134.699217,1454.335223,1461.778282,1690.836224,1590.630458,1982.93904,1750.204578,1446.943214,1806.573159,1731.370474,1360.454767,1816.509562
Dapma7bEVm000167,385.8856999,325.5160814,195.2457341,252.8128662,276.514081,316.3535565,325.8239807,312.7771034,381.0461711,286.8746706,329.3654219,296.1032519,384.6412632,357.2669233,301.8790151,373.9559275
Dapma7bEVm000168,167.1444651,175.6073597,45.05670788,111.7080106,272.1074821,158.6223466,192.935046,38.6371716,90.85442515,281.3999631,213.9673179,211.345072,91.81759186,179.4922764,113.9543302,72.44730219
Dapma7bEVm000169,207.1137937,154.191828,234.9385482,293.968449,224.736544,186.2475868,116.1547726,134.3101679,265.7830945,178.475463,158.672393,199.7871383,215.8954187,169.1864997,176.9290916,137.4367939
Dapma7bEVm000170,315.3943385,375.8425808,161.9895926,162.9425118,204.9068489,199.6146385,176.2008838,323.8162953,284.0895831,475.204607,240.4127167,176.1208933,337.491689,358.9845527,123.9503241,307.9010343
Dapma7bEVm000171,800.8400024,958.3450423,878.6058036,682.8467116,633.448592,675.4816784,720.5533349,669.7109744,693.6125144,956.9788629,799.372283,695.6775286,722.1329522,738.5806587,654.7375989,804.3781346
Dapma7bEVm000172,1700.513254,2101.934433,1239.059467,987.7339888,1133.597567,1022.133885,918.4101933,1681.636897,1996.763299,1840.596646,1946.140942,1330.263122,2100.637608,2071.461103,989.6033938,2205.381111
Dapma7bEVm000173,382.9788396,319.0914219,215.6285306,286.4092603,345.9180137,320.8092404,266.7622319,459.9663286,370.1978816,263.8808993,283.6870057,292.2506073,311.4353454,301.4439665,286.8850243,238.6499366
Dapma7bEVm000174,744.8829423,573.9362488,433.4026186,647.5704977,549.7232129,642.5096176,553.2117134,675.2305703,707.1728763,682.1485488,598.6276646,627.4306824,740.7446262,578.8411209,500.7992932,579.5784175
Dapma7bEVm000175,889.4992404,1085.767456,660.8317155,627.4126612,854.8801868,700.4335082,801.2710582,1278.706393,1095.677247,1251.518124,1163.597549,943.8979126,1033.568298,1274.481044,725.7091554,991.8887991
Dapma7bEVm000176,377.8918342,437.9476227,278.9224773,283.0496209,199.3986003,237.93352,334.683243,323.8162953,256.2908411,497.1034368,438.753208,291.1498517,408.2160503,418.2427684,280.8874279,426.1606011
Dapma7bEVm000177,941.0960101,798.7993313,789.5651666,593.8162671,672.0063324,644.2918911,607.3516498,879.4556202,897.6959619,1044.574182,872.6981616,777.1334417,875.9894575,1007.389666,595.761235,987.6271931
Dapma7bEVm000178,223.8282402,234.5000718,172.7173802,213.337103,181.7722047,176.4450822,198.8412208,101.1925923,160.0122712,125.9182714,262.0498612,195.384116,182.3944055,241.3269362,188.9242843,200.2954825
Dapma7bEVm000179,209.2939389,263.4110396,252.1030084,298.1679983,317.2751209,242.3892039,152.5761843,211.5845111,256.9688592,234.317479,216.371445,280.6926737,193.5614099,210.4096063,184.9258867,155.5486194
Dapma7bEVm000180,1066.091001,710.9956515,799.2201754,800.4340912,751.3251126,975.7947729,814.0677705,936.491445,973.6339889,1244.948475,885.920861,876.751822,1148.960677,1103.576914,1020.590975,1052.616685
Dapma7bEVm000181,1532.642074,1654.349822,2020.042403,1369.053063,1359.435761,1914.161801,1268.843236,1858.263967,1659.110286,1824.172524,1794.68093,1773.867622,3568.4783,3364.836071,1925.228421,3794.960153
Dapma7bEVm000182,126.4484214,139.2009559,195.2457341,114.2277402,139.9095151,106.9364135,95.4831605,117.7513801,128.1454205,106.2093246,117.8022312,94.66498015,134.004053,93.61080442,100.9595382,131.0443848
Dapma7bEVm000183,1130.041927,1265.657922,1111.398794,1339.656218,1555.529412,1444.532719,1351.529684,1350.461141,1528.930811,1064.283129,1688.899335,1486.020037,1188.665581,1198.905348,1324.469189,1627.933496
Dapma7bEVm000184,1407.647082,1384.514123,1095.307113,1377.452161,1027.839194,1416.016342,1111.345239,1103.919189,1461.129001,1345.683092,1430.455664,1325.8601,1323.910412,1131.9178,1118.551715,1095.232745
Dapma7bEVm000185,489.0792392,637.1120672,396.9281408,346.8827699,309.5635728,375.1685839,236.2469951,489.4041736,464.4423972,756.6045701,483.2295606,414.9848549,639.0008082,483.512687,214.9138683,528.4391454
Dapma7bEVm000186,181.6787664,128.49319,171.6446014,143.6245851,152.0276621,128.3236962,175.2165213,86.47366977,135.6036196,96.35485119,147.8538208,154.1057816,161.3011749,103.0577663,119.9519265,229.0613231
Dapma7bEVm000187,608.26051,807.365544,549.2627246,435.0733046,443.9648393,426.8545171,415.4009663,735.9461257,613.6063788,760.9843361,583.000838,451.8601669,658.8532605,638.0993365,382.8465655,713.8190069
Dapma7bEVm000188,24.70831223,0,39.69281408,27.71702519,4.406598901,32.08092404,11.81234975,0,5.424144785,119.3486225,28.849526,20.36397829,21.09323056,16.31747967,5.997596326,15.98102254
Dapma7bEVm000189,8602.852948,9502.071402,8338.709293,6045.671132,7718.157975,7545.255107,8307.034964,9357.554988,10292.31473,9770.162922,9376.095951,8347.029587,10800.97483,10527.35083,9457.209806,9929.542006
Dapma7bEVm000190,532.6821432,549.3083874,941.8997504,592.1364473,966.146809,877.7697272,1013.893354,476.5251164,415.6250941,910.9913203,645.5081443,749.6145521,578.2026731,755.7569531,800.6791095,669.0721438
Dapma7bEVm000191,194.7596376,144.5548388,116.9328847,156.2232329,145.4177637,180.0096293,184.0757836,34.95744097,122.0432577,183.9501705,93.76095951,129.8891588,110.4292659,176.9158322,111.9551314,104.4093473
Dapma7bEVm000192,120.6347009,129.5639666,120.151221,138.585126,95.8435261,73.07321587,107.2955103,207.9047805,118.6531672,75.55096286,33.65778034,50.63475683,64.52046996,109.9282841,52.97876755,35.15824959
Dapma7bEVm000193,81.39208736,72.81280768,48.27504415,73.91206719,40.76103983,86.44026755,55.12429885,114.0716495,86.78631656,131.3929789,52.89079767,45.13097891,143.9302791,36.92903294,78.96835162,60.72788566
Dapma7bEVm000194,170.7780404,119.9269774,181.2996103,153.7035034,125.5880687,203.1791856,147.6543719,152.7088211,79.32811748,164.2412236,50.48667051,80.35515757,86.85447879,115.9399871,123.9503241,143.8292029
Dapma7bEVm000195,18.89459171,19.2739785,268.1946897,101.6290924,94.74187637,62.37957452,28.5465119,20.23851846,26.44270583,544.1859209,48.08254334,29.72040075,33.50101325,44.65836541,22.99078592,78.83971121
Dapma7bEVm000196,873.511509,430.4521866,594.3194325,964.2165128,674.2096319,846.5799399,774.6932713,362.4534669,1074.658685,908.8014373,728.4505316,918.5805342,1067.069311,766.0627297,1068.571745,561.466592
Dapma7bEVm000197,502.1601104,645.6782799,606.1199988,358.6415078,548.6215632,374.2774471,433.1194909,550.119729,349.1793205,298.919027,714.0257686,426.5427885,294.0644496,364.137441,268.8922353,505.0003123
Dapma7bEVm000198,87.93252295,127.4224134,30.03780525,43.67531243,171.8573571,56.14161707,179.1539712,180.3068008,130.8574929,99.63967566,33.65778034,134.8425589,169.9866228,160.5983525,263.8942383,84.16671872
Dapma7bEVm000199,390.2459903,365.134815,398.0009196,444.312313,387.7807033,392.1001827,377.0108296,448.9271367,379.0121168,337.2419792,433.9449536,463.4181005,469.0141854,480.9362429,470.8113116,364.367314
Dapma7bEVm000200,64.67764085,52.46805259,66.51228306,72.23224748,56.18413599,59.70616418,37.40577422,71.75474726,21.69657914,12.0443564,50.48667051,151.3538927,6.203891342,13.74103551,32.98677979,14.91562104
Dapma7bEVm000201,0,0,3.218336277,2.519729563,12.11814698,16.9315988,6.890537356,0,0,26.27859578,0,7.705289082,14.88933922,16.31747967,6.997195713,12.78481803
Dapma7bEVm000202,804.4735777,604.9887697,891.4791487,1154.03614,979.3666057,895.5924628,781.5838086,555.6393249,690.2224239,776.313517,756.097994,826.667443,815.1913223,599.4526742,883.6458587,641.3717047
Dapma7bEVm000203,81.39208736,53.53882918,105.1323184,68.87260806,92.53857692,94.46049856,38.3901367,11.03919189,80.68415367,204.7540588,74.52794218,62.19269045,42.18646112,96.18724858,62.97476142,36.2236511
Dapma7bEVm000204,15.26101638,26.76941459,25.74669022,50.39459126,11.01649725,23.16955625,20.67161207,53.35609411,44.07117638,37.22801069,14.424763,22.56548945,38.46412632,27.48207102,21.99118653,10.65401503
Dapma7bEVm000205,683.8388768,987.25601,409.8014859,571.9786108,348.1213132,457.1531676,473.4783526,684.4298969,694.2905325,808.0668202,638.2957628,559.734214,727.0960653,666.4402223,359.8557796,734.0616355
Dapma7bEVm000206,2122.007992,2532.38662,1346.337342,2219.041835,1880.516081,1949.807272,1724.603064,2844.431776,3076.168111,2659.612881,2527.939716,2602.186199,3078.370884,3074.556696,2099.158714,2539.917183
Dapma7bEVm000207,184.5856267,330.8699643,203.8279642,178.900799,209.3134478,219.2196476,143.716922,198.7054539,304.430126,285.7797291,183.9157283,132.09067,212.1730839,243.0445656,145.9415106,203.491687
Dapma7bEVm000208,480.3586584,652.1029394,681.2145119,369.5603359,582.7727047,494.5809123,469.5409027,844.4981793,440.0337457,764.2691606,673.1556068,473.3249008,495.0705291,684.4753314,382.8465655,688.2493708
Dapma7bEVm000209,45.78304914,47.11416968,84.74952196,63.83314893,29.74454258,88.22254111,90.5613481,106.7121882,48.13928497,26.27859578,46.88047976,24.21662283,53.35346554,82.44621307,28.98838224,56.46627965
Dapma7bEVm000210,486.899094,425.0983037,429.1115036,356.1217783,215.9233461,303.8776416,275.6214942,331.1757566,320.7025604,297.8240855,382.2562195,292.2506073,459.0879593,419.9603978,275.889431,453.8610402
Dapma7bEVm000211,481.0853735,702.4294388,463.4404239,424.9943863,401.0005,405.4672344,376.0264671,710.1880113,641.4051208,414.982825,500.0584507,476.0767897,570.7580034,542.7709027,361.8549783,499.6733048
Dapma7bEVm000212,465.8243571,357.6393789,202.7551854,399.7970907,377.8658558,358.2369851,252.9811572,353.2541403,518.683845,419.362591,317.344786,336.8312084,507.4783118,333.2201111,334.8657949,416.5719876
Dapma7bEVm000213,967.9844675,1269.941028,685.505627,918.0214708,797.5944011,937.4758914,812.0990455,956.7299634,1205.516178,1006.25123,1072.240716,867.9457773,1121.663555,1269.328155,849.6594795,881.0870428
Dapma7bEVm000214,216.5610896,290.1804541,225.2835394,104.1488219,215.9233461,277.1435382,46.26503653,301.7379115,126.1113662,76.64590435,533.7162311,410.0314547,259.3226581,136.5515404,188.9242843,150.2216119
Dapma7bEVm000215,2110.380551,2137.270061,1554.456422,1997.305634,1840.856691,2439.932501,2486.499623,2012.812654,3354.833549,3144.671962,1896.856335,2587.876376,5491.684616,3754.737953,3264.6916,2792.417339
Dapma7bEVm000216,2027.535033,2441.37061,1778.667182,2100.614546,1627.136644,1578.203235,1685.228565,2204.158647,2503.920836,2212.876753,2214.201121,2031.444429,2642.857712,2698.395848,1485.40469,2325.771481
Dapma7bEVm000217,129.3552817,99.58222227,63.29394678,97.42954311,76.01383104,125.6502858,120.0922225,160.0682823,131.535511,140.1525108,96.16508668,110.0755583,95.53992666,127.9633932,118.9523271,74.5781052
Dapma7bEVm000218,44.32961901,14.99087217,31.11058401,61.31341937,20.93134478,36.53660793,26.57778694,31.27771034,69.15784601,19.70894683,26.44539884,22.01511166,29.77867844,44.65836541,33.98637918,44.74686312
Dapma7bEVm000219,1064.637571,865.1874795,761.6729189,797.0744518,838.3554409,816.2812895,794.3805209,960.4096941,940.4111021,871.5734267,1045.795318,871.7984219,853.6554486,826.1797601,784.6855193,691.4455753
Dapma7bEVm000220,517.4211268,554.6622703,433.4026186,556.0203236,415.3219464,355.5635748,419.3384162,263.1007399,437.9996914,398.5587026,502.4625779,332.9785639,96.78070493,102.1989516,201.9190763,96.95153676
