,log2FoldChange,pvalue,padj
Dapma7bEVm000455,0.226424242,0.181876802,0.873385457
Dapma7bEVm000456,0.110814752,0.604123026,0.97945564
Dapma7bEVm000457,-0.086151329,0.769450973,0.995280907
Dapma7bEVm000458,0.141272848,0.733298145,0.994743932
Dapma7bEVm000459,-0.027197011,0.926822552,0.997105207
Dapma7bEVm000460,-0.034021739,0.826854203,0.995280907
Dapma7bEVm000461,0.071793687,0.836170132,0.995987636
Dapma7bEVm000462,0.394219071,0.128744957,0.830048985
Dapma7bEVm000463,-1.544866801,0.066841757,0.731260511
Dapma7bEVm000464,0.536800613,0.100670137,0.794983305
Dapma7bEVm000465,-0.661731629,0.171486526,0.862792331
Dapma7bEVm000466,-0.19868939,0.614594063,0.980781759
Dapma7bEVm000467,0.351866288,0.004070706,0.220882037
Dapma7bEVm000468,0.151973781,0.395050598,0.952985701
Dapma7bEVm000469,0.197272278,0.311082789,0.939346744
Dapma7bEVm000470,-0.44324983,0.192432012,0.877495148
Dapma7bEVm000471,-0.318066489,0.03890012,0.615739461
Dapma7bEVm000472,0.030167219,0.890032094,0.996018607
Dapma7bEVm000473,0.150741861,0.474726407,0.959980398
Dapma7bEVm000474,0.53185652,0.063140276,0.720307171
Dapma7bEVm000475,0.420903576,0.001833288,0.139706099
Dapma7bEVm000476,0.218484908,0.230999344,0.904805461
Dapma7bEVm000477,-0.151839373,0.713746649,0.994207572
Dapma7bEVm000478,-0.52522937,0.06431415,0.724292608
Dapma7bEVm000479,-0.466034849,0.23206066,0.905539538
Dapma7bEVm000480,-0.130082713,0.777313685,0.995280907
Dapma7bEVm000481,0.078609139,0.72623825,0.994207572
Dapma7bEVm000482,-0.299404576,0.404795539,0.952985701
Dapma7bEVm000483,0.223255794,0.51173305,0.96749809
Dapma7bEVm000484,-0.276203977,0.739247689,0.995280907
Dapma7bEVm000485,0.429148778,0.150927513,0.848119575
Dapma7bEVm000486,-0.089358593,0.86879681,0.996018607
Dapma7bEVm000487,-0.111530324,0.584610073,0.973178218
Dapma7bEVm000488,0.256009333,0.287682429,0.928699314
Dapma7bEVm000489,0.232030739,0.138971421,0.83679135
Dapma7bEVm000490,-0.406724398,0.026315888,0.531699703
Dapma7bEVm000491,0.001332244,0.996567955,0.999771496
Dapma7bEVm000492,0.437743588,0.414333809,0.952985701
Dapma7bEVm000493,-1.005261345,0.00035529,0.050895234
Dapma7bEVm000494,0.326301137,0.239266305,0.908193465
Dapma7bEVm000495,0.659922688,0.003120656,0.194362617
Dapma7bEVm000496,-0.192664786,0.227138171,0.903927488
Dapma7bEVm000497,0.453077146,0.002684659,0.179115924
Dapma7bEVm000498,-0.269486254,0.294333994,0.93240479
Dapma7bEVm000499,-0.135270386,0.769564077,0.995280907
Dapma7bEVm000500,0.429899531,0.025969111,0.529171426
Dapma7bEVm000501,-0.053578038,0.765424822,0.995280907
Dapma7bEVm000502,0.302902115,0.136463926,0.832203383
Dapma7bEVm000503,0.089181957,0.793669343,0.995280907
Dapma7bEVm000504,-0.547896872,0.188632508,0.877495148
Dapma7bEVm000505,0.061899755,0.783115415,0.995280907
Dapma7bEVm000506,-0.044881373,0.949746941,0.997211633
Dapma7bEVm000507,-0.453225353,0.062749891,0.720307171
Dapma7bEVm000508,0.126350426,0.46841901,0.959980398
Dapma7bEVm000509,-0.211684409,0.436909041,0.954579575
Dapma7bEVm000510,0.528009659,0.097642826,0.793921054
Dapma7bEVm000511,0.176015498,0.315625009,0.941696037
Dapma7bEVm000512,0.187861647,0.363485726,0.947850483
Dapma7bEVm000513,-0.101080935,0.484265636,0.96038667
Dapma7bEVm000514,-0.186847297,0.26893333,0.921222436
Dapma7bEVm000515,0.077662923,0.742348018,0.995280907
Dapma7bEVm000516,-0.10488879,0.559134889,0.971159653
Dapma7bEVm000517,0.02704242,0.918400997,0.996018607
Dapma7bEVm000518,0.413985242,0.010451092,0.346555319
Dapma7bEVm000519,-0.157063167,0.513163063,0.96749809
Dapma7bEVm000520,-0.606551059,0.017293656,0.435889073
Dapma7bEVm000521,-0.307809022,0.544735496,0.971159653
Dapma7bEVm000522,-0.003073523,0.978476735,0.99927922
Dapma7bEVm000523,0.175763805,0.279826164,0.926009441
Dapma7bEVm000524,0.238807327,0.306333226,0.937511482
Dapma7bEVm000525,0.427052083,0.147073041,0.845094788
Dapma7bEVm000526,0.135324888,0.126255438,0.828331342
Dapma7bEVm000527,0.040789314,0.82036889,0.995280907
Dapma7bEVm000528,-0.246613747,0.062972518,0.720307171
Dapma7bEVm000529,-0.025267889,0.838271326,0.995987636
Dapma7bEVm000530,-1.28580029,0.427566034,0.953108977
Dapma7bEVm000531,-0.458844089,0.021245265,0.482311295
Dapma7bEVm000532,0.107811154,0.485517302,0.960719372
Dapma7bEVm000533,-0.571269347,0.018931257,0.454255041
Dapma7bEVm000534,0.092999901,0.746977104,0.995280907
Dapma7bEVm000535,0.352719085,0.747647029,0.995280907
Dapma7bEVm000536,0.318659389,0.336625536,0.943571883
Dapma7bEVm000537,0.218254302,0.092863484,0.787774132
Dapma7bEVm000538,-0.371774129,0.054525194,0.697461093
Dapma7bEVm000539,0.766790017,0.404581029,0.952985701
Dapma7bEVm000540,0.146088297,0.554881564,0.971159653
Dapma7bEVm000541,-0.098145375,0.525716733,0.969243458
Dapma7bEVm000542,0.14362552,0.421570883,0.952985701
Dapma7bEVm000543,-0.623888477,0.011143149,0.361232854
Dapma7bEVm000544,0.061521885,0.773810171,0.995280907
Dapma7bEVm000545,0.086936166,0.770182353,0.995280907
Dapma7bEVm000546,0.688152782,0.40629999,0.952985701
Dapma7bEVm000547,0.508195848,0.014719073,0.409418888
Dapma7bEVm000548,-0.300816117,0.338057012,0.943571883
Dapma7bEVm000549,-0.441225082,0.086365772,0.777197534
Dapma7bEVm000550,0.546789395,0.196925121,0.879981581
Dapma7bEVm000551,0.768901623,0.229004086,0.903927488
Dapma7bEVm000552,-0.125839888,0.658040095,0.984108345
Dapma7bEVm000553,0.232419217,0.31454799,0.941696037
Dapma7bEVm000554,-0.130869471,0.60215686,0.979436473
Dapma7bEVm000555,-0.20608617,0.897201768,0.996018607
Dapma7bEVm000556,1.072885293,0.198719907,0.882036162
Dapma7bEVm000557,0.08699542,0.763180222,0.995280907
Dapma7bEVm000558,0.54024893,0.063135751,0.720307171
Dapma7bEVm000559,0.170947633,0.647312011,0.984108345
Dapma7bEVm000560,-0.534602904,0.109543637,0.80385082
Dapma7bEVm000561,0.011744102,0.959596627,0.998693083
Dapma7bEVm000562,0.621877141,0.000645115,0.07334347
Dapma7bEVm000563,0.725929349,0.077385721,0.761367073
Dapma7bEVm000564,0.289200667,0.504758576,0.965356289
Dapma7bEVm000565,0.190344277,0.322789511,0.941696037
Dapma7bEVm000566,1.243229216,0.156388142,0.85321381
Dapma7bEVm000567,-0.265047304,0.565716539,0.971159653
Dapma7bEVm000568,-0.097947734,0.718667666,0.994207572
Dapma7bEVm000569,-0.018123515,0.949684029,0.997211633
Dapma7bEVm000570,-0.600412149,0.374021316,0.948118256
Dapma7bEVm000571,0.099478384,0.351769457,0.946131707
Dapma7bEVm000573,-0.391249855,0.167039432,0.860149194
Dapma7bEVm000574,-0.488226915,0.31740955,0.941696037
Dapma7bEVm000575,-0.161630602,0.318854854,0.941696037
Dapma7bEVm000576,0.07120311,0.907716089,0.996018607
Dapma7bEVm000577,-0.496187877,0.573863853,0.971464427
Dapma7bEVm000578,0.044266503,0.870254388,0.996018607
Dapma7bEVm000579,-1.879946258,0.012053657,0.37188049
Dapma7bEVm000580,-0.151793754,0.758107929,0.995280907
Dapma7bEVm000581,0.475717503,0.149379961,0.846477171
Dapma7bEVm000582,-0.736508023,0.527658271,0.969618438
Dapma7bEVm000583,0.223988768,0.481026428,0.959980398
Dapma7bEVm000584,0.107477638,0.621985507,0.980944104
Dapma7bEVm000585,0.654260006,3.59E-05,0.009901255
Dapma7bEVm000586,0.098356105,0.701745298,0.992113972
Dapma7bEVm000587,0.111239893,0.698766664,0.992111564
Dapma7bEVm000588,0.079596309,0.825301607,0.995280907
Dapma7bEVm000589,0.835170712,0.289929426,0.928872871
Dapma7bEVm000590,0.270369698,0.784503661,0.995280907
Dapma7bEVm000591,-0.447195596,0.581688816,0.97306878
Dapma7bEVm000592,5.707030246,0.005556339,0.255931044
Dapma7bEVm000593,0.105264042,0.738184194,0.995280907
Dapma7bEVm000594,0.147007101,0.596544402,0.977416671
Dapma7bEVm000595,0.108633088,0.697377268,0.991796615
Dapma7bEVm000596,-0.467677228,0.05795867,0.710837283
Dapma7bEVm000597,0.216776414,0.644950263,0.984108345
Dapma7bEVm000598,-0.002191979,0.992701643,0.999771496
Dapma7bEVm000599,-0.125678526,0.677375201,0.987545798
Dapma7bEVm000600,0.205414257,0.163363234,0.856425598
Dapma7bEVm000601,0.037366134,0.852169364,0.995987636
Dapma7bEVm000602,0.233438266,0.421132748,0.952985701
Dapma7bEVm000603,-0.003828939,0.986617009,0.999771496
Dapma7bEVm000604,-0.096963917,0.633020955,0.983997403
Dapma7bEVm000605,-0.099079987,0.74063845,0.995280907
Dapma7bEVm000606,0.082707457,0.717062809,0.994207572
Dapma7bEVm000607,-0.136988764,0.647952193,0.984108345
Dapma7bEVm000608,0.130627303,0.529730032,0.969618438
Dapma7bEVm000609,0.233360076,0.313532118,0.941696037
Dapma7bEVm000610,0.15082595,0.601568922,0.978813585
Dapma7bEVm000611,0.449026533,0.023813223,0.50462192
Dapma7bEVm000612,-0.180247367,0.595974441,0.977416671
Dapma7bEVm000613,0.191251504,0.53490165,0.969618438
Dapma7bEVm000614,0.085335629,0.726023533,0.994207572
Dapma7bEVm000615,-0.057709383,0.776597345,0.995280907
Dapma7bEVm000616,0.21641276,0.424721818,0.952985701
Dapma7bEVm000617,-0.027179897,0.874636309,0.996018607
Dapma7bEVm000618,0.220143926,0.298675174,0.933826739
Dapma7bEVm000619,-0.109861121,0.707934264,0.992113972
Dapma7bEVm000620,0.292338326,0.325737315,0.941696037
Dapma7bEVm000621,-0.238934625,0.283609383,0.927061329
Dapma7bEVm000622,-0.199336093,0.444733469,0.956356134
Dapma7bEVm000623,-0.574533318,0.035207937,0.60042107
Dapma7bEVm000624,0.198282109,0.725675358,0.994207572
Dapma7bEVm000625,0.231530682,0.339182134,0.943571883
Dapma7bEVm000626,-0.240123495,0.448237774,0.957609563
Dapma7bEVm000627,0.523606237,0.03841509,0.613485127
Dapma7bEVm000628,0.791890031,3.19E-06,0.001473676
Dapma7bEVm000629,-0.082195227,0.498653348,0.964158903
Dapma7bEVm000630,0.139862829,0.194452014,0.879168473
Dapma7bEVm000631,-0.397432787,0.299042349,0.933826739
Dapma7bEVm000632,0.346600949,0.129448269,0.83019483
Dapma7bEVm000633,0.153608723,0.721519406,0.994207572
Dapma7bEVm000634,0.07349385,0.77374286,0.995280907
Dapma7bEVm000635,-0.034526422,0.880737107,0.996018607
Dapma7bEVm000636,1.144217298,0.084354864,0.776538157
Dapma7bEVm000637,0.256594581,0.409812326,0.952985701
Dapma7bEVm000638,0.43169531,0.237178979,0.907861485
Dapma7bEVm000639,0.006140476,0.968237313,0.999117826
Dapma7bEVm000640,0.230424113,0.328185989,0.941696037
Dapma7bEVm000641,-0.103522681,0.472194683,0.959980398
Dapma7bEVm000642,0.219576188,0.173416451,0.86392059
Dapma7bEVm000643,0.410132674,0.150974165,0.848119575
Dapma7bEVm000644,0.699460726,0.388887874,0.952985701
Dapma7bEVm000645,-0.063805463,0.643229866,0.984108345
Dapma7bEVm000646,0.091481501,0.579587705,0.972314543
Dapma7bEVm000647,-3.090523882,0.045643299,0.65940677
Dapma7bEVm000648,-0.191076798,0.47852711,0.959980398
Dapma7bEVm000649,0.228096191,0.511741547,0.96749809
Dapma7bEVm000650,-0.176860889,0.396039605,0.952985701
Dapma7bEVm000651,1.582534108,0.173732683,0.86392059
Dapma7bEVm000652,0.112402912,0.665820199,0.984300759
Dapma7bEVm000653,0.2155981,0.195568688,0.879820296
Dapma7bEVm000654,0.009483261,0.958974213,0.998693083
Dapma7bEVm000655,-0.136108715,0.909834709,0.996018607
Dapma7bEVm000656,0.665405698,0.001119171,0.103433071
Dapma7bEVm000657,-0.669826236,0.004555067,0.229393938
Dapma7bEVm000658,0.084474553,0.818391682,0.995280907
Dapma7bEVm000659,-0.204855248,0.367935344,0.947850483
Dapma7bEVm000660,0.126526011,0.392094933,0.952985701
Dapma7bEVm000661,0.201043142,0.534793652,0.969618438
Dapma7bEVm000662,0.317518406,0.265897093,0.921222436
Dapma7bEVm000663,0.186358466,0.39737022,0.952985701
Dapma7bEVm000664,0.187290095,0.554314528,0.971159653
Dapma7bEVm000665,0.205156616,0.813850115,0.995280907
Dapma7bEVm000666,-0.108796503,0.640610226,0.984108345
Dapma7bEVm000667,-0.310494103,0.552731116,0.971159653
Dapma7bEVm000668,0.365502379,0.122532967,0.822532686
Dapma7bEVm000669,-0.25549357,0.258781173,0.917811413
Dapma7bEVm000670,0.63824619,0.099349357,0.793921054
Dapma7bEVm000671,-0.537532214,0.008190609,0.310398063
Dapma7bEVm000672,0.532829356,0.001415843,0.119076245
Dapma7bEVm000673,0.103454118,0.583739193,0.97306878
Dapma7bEVm000674,-0.353436441,0.111752698,0.80647728
Dapma7bEVm000675,-0.413480877,0.080141983,0.765075427
Dapma7bEVm000676,0.295383703,0.665414662,0.984300759
Dapma7bEVm000677,0.407790178,0.344600704,0.943571883
Dapma7bEVm000678,0.061184,0.814035872,0.995280907
Dapma7bEVm000679,-0.25412691,0.397206764,0.952985701
Dapma7bEVm000680,0.208211549,0.418298413,0.952985701
Dapma7bEVm000681,-0.052979154,0.857733675,0.996018607
Dapma7bEVm000682,0.237381996,0.432917819,0.953450428
Dapma7bEVm000683,0.460055241,0.250789248,0.908193465
Dapma7bEVm000684,0.122597116,0.852900506,0.995993586
Dapma7bEVm000685,0.279143054,0.586635457,0.973717642
Dapma7bEVm000687,0.660543135,0.198463319,0.882036162
Dapma7bEVm000688,-0.365767726,0.046071624,0.65940677
Dapma7bEVm000689,0.306628797,0.171088026,0.862792331
Dapma7bEVm000690,0.057113778,0.96161054,0.999006385
Dapma7bEVm000691,-0.219918644,0.347972817,0.944748435
Dapma7bEVm000692,-0.235798753,0.371556377,0.947850483
Dapma7bEVm000693,-0.159659198,0.764178899,0.995280907
Dapma7bEVm000694,-0.204180534,0.345000499,0.943571883
Dapma7bEVm000695,0.08495412,0.80010257,0.995280907
Dapma7bEVm000696,0.172190684,0.561614917,0.971159653
Dapma7bEVm000697,0.048992843,0.874011975,0.996018607
Dapma7bEVm000698,-0.083367986,0.71220434,0.994185069
Dapma7bEVm000699,0.423764053,0.38007907,0.951762491
Dapma7bEVm000700,-0.309429419,0.253766454,0.911078809
Dapma7bEVm000701,0.139247536,0.520983063,0.967706658
Dapma7bEVm000702,0.788933736,0.243324748,0.908193465
Dapma7bEVm000703,-0.18605368,0.411308479,0.952985701
Dapma7bEVm000704,0.275089652,0.279187286,0.925348884
Dapma7bEVm000706,0.294929826,0.377457607,0.950845509
Dapma7bEVm000707,0.150315454,0.724032177,0.994207572
Dapma7bEVm000708,0.081759364,0.865985924,0.996018607
Dapma7bEVm000709,-0.130446477,0.628947914,0.983257116
Dapma7bEVm000710,-0.115768722,0.700771269,0.992113972
Dapma7bEVm000711,0.484434149,0.317416135,0.941696037
Dapma7bEVm000712,-0.084761417,0.700337104,0.992113972
Dapma7bEVm000713,0.426924472,0.096520129,0.793921054
Dapma7bEVm000714,0.087079092,0.902405096,0.996018607
Dapma7bEVm000715,-0.357557299,0.624578216,0.981977125
Dapma7bEVm000716,0.041655479,0.871451476,0.996018607
Dapma7bEVm000717,0.03458531,0.763010855,0.995280907
Dapma7bEVm000718,-0.937632577,0.164344637,0.857958062
Dapma7bEVm000719,0.077647136,0.781910151,0.995280907
Dapma7bEVm000720,0.063494376,0.697754016,0.991796615
Dapma7bEVm000721,-0.049147118,0.851532451,0.995987636
Dapma7bEVm000722,0.296764234,0.262862612,0.920211856
Dapma7bEVm000723,-0.324168612,0.307707738,0.938852682
Dapma7bEVm000724,-0.123683394,0.783212231,0.995280907
Dapma7bEVm000725,-0.413765779,0.31898878,0.941696037
Dapma7bEVm000726,-0.266953396,0.128605396,0.830048985
Dapma7bEVm000727,0.158381259,0.413245818,0.952985701
Dapma7bEVm000728,1.302216992,0.235860974,0.907498614
Dapma7bEVm000729,-0.397780176,0.143454923,0.841005835
Dapma7bEVm000730,-0.161905656,0.375176584,0.949182873
Dapma7bEVm000731,-0.361085265,0.638070397,0.984108345
Dapma7bEVm000732,-0.131173138,0.596440773,0.977416671
Dapma7bEVm000733,-0.141148063,0.649225563,0.984108345
Dapma7bEVm000734,0.002598041,0.98312354,0.999771496
Dapma7bEVm000735,-0.429660456,0.009664223,0.337409247
Dapma7bEVm000736,0.74334683,0.063980823,0.723480296
Dapma7bEVm000737,-0.319397566,0.296469048,0.933826739
Dapma7bEVm000738,-0.863158125,0.00360569,0.207435802
Dapma7bEVm000739,-0.236701074,0.22231937,0.899383861
Dapma7bEVm000740,-0.108955498,0.300567688,0.933826739
Dapma7bEVm000741,0.441399143,0.069545667,0.738638591
Dapma7bEVm000742,0.060348595,0.733979442,0.995074609
Dapma7bEVm000743,0.021806229,0.859009355,0.996018607
Dapma7bEVm000744,0.419181803,0.273925882,0.921222436
Dapma7bEVm000745,0.828906403,0.006182678,0.272513427
Dapma7bEVm000746,0.086882495,0.532110898,0.969618438
Dapma7bEVm000747,-0.363556165,0.786508005,0.995280907
Dapma7bEVm000748,-0.139746811,0.4928608,0.964158903
Dapma7bEVm000749,0.177340912,0.833280056,0.995987636
Dapma7bEVm000750,0.011989593,0.970929728,0.999117826
Dapma7bEVm000751,-0.25654009,0.474811269,0.959980398
Dapma7bEVm000753,-2.180448552,0.003702491,0.212152733
Dapma7bEVm000754,-0.051431117,0.797598716,0.995280907
Dapma7bEVm000755,0.986052046,0.316363942,0.941696037
Dapma7bEVm000756,-0.4219537,0.068186658,0.735329274
Dapma7bEVm000757,0.206965546,0.499779943,0.964158903
Dapma7bEVm000758,0.694811822,0.75103926,0.995280907
Dapma7bEVm000759,0.42537434,0.190601705,0.877495148
Dapma7bEVm000760,-1.03587759,0.019198535,0.455329493
Dapma7bEVm000761,0.728104158,0.706823511,0.992113972
Dapma7bEVm000762,-0.694612845,0.515144864,0.96749809
Dapma7bEVm000763,0.008874553,0.983016682,0.999771496
Dapma7bEVm000764,-0.057201372,0.752427946,0.995280907
Dapma7bEVm000765,0.406570481,0.265476356,0.921222436
Dapma7bEVm000766,-0.128311275,0.738623476,0.995280907
Dapma7bEVm000767,0.386831632,0.131940896,0.831363546
Dapma7bEVm000768,0.397005809,0.072883507,0.751109141
Dapma7bEVm000769,-0.615307899,0.241467711,0.908193465
Dapma7bEVm000770,-0.36881338,0.171715679,0.862792331
Dapma7bEVm000771,-0.083528318,0.625156247,0.981977125
Dapma7bEVm000772,0.008220991,0.969401683,0.999117826
Dapma7bEVm000773,0.315939254,0.115007214,0.807890346
Dapma7bEVm000774,-0.058425985,0.921003393,0.996018607
Dapma7bEVm000775,1.029780055,6.45E-05,0.013991593
Dapma7bEVm000776,-1.871586416,6.58E-07,0.000431666
Dapma7bEVm000777,-1.079784949,0.008788348,0.321083544
Dapma7bEVm000778,-0.109432054,0.514227712,0.96749809
Dapma7bEVm000779,-0.146265743,0.652670476,0.984108345
Dapma7bEVm000780,0.552061413,0.137969846,0.835904405
Dapma7bEVm000781,0.102194493,0.770237346,0.995280907
Dapma7bEVm000782,0.094743572,0.723158085,0.994207572
Dapma7bEVm000783,-0.045626852,0.834781517,0.995987636
Dapma7bEVm000784,-0.124414486,0.586557304,0.973717642
Dapma7bEVm000785,-0.092292902,0.747630846,0.995280907
Dapma7bEVm000786,-0.190113872,0.480345964,0.959980398
Dapma7bEVm000787,0.248251807,0.404961488,0.952985701
Dapma7bEVm000788,0.269775391,0.327939751,0.941696037
Dapma7bEVm000789,0.637618609,0.391564973,0.952985701
Dapma7bEVm000790,0.07648935,0.639915405,0.984108345
Dapma7bEVm000791,0.07215798,0.528937199,0.969618438
Dapma7bEVm000792,0.522804002,0.055028167,0.697591583
Dapma7bEVm000793,0.015926279,0.948113656,0.997211633
Dapma7bEVm000794,0.143780258,0.406475152,0.952985701
Dapma7bEVm000795,-0.15228853,0.428014392,0.953108977
Dapma7bEVm000796,0.022321381,0.910450818,0.996018607
Dapma7bEVm000797,0.10735173,0.605802026,0.97945564
Dapma7bEVm000798,0.158544124,0.401009742,0.952985701
Dapma7bEVm000799,0.145855207,0.491311408,0.964158903
Dapma7bEVm000800,0.262570088,0.581915806,0.97306878
Dapma7bEVm000801,-0.049284267,0.85203169,0.995987636
Dapma7bEVm000802,0.211258108,0.264225897,0.92074698
Dapma7bEVm000803,-0.105069013,0.643929027,0.984108345
Dapma7bEVm000804,0.314041054,0.098188053,0.793921054
Dapma7bEVm000805,1.410375939,0.23310865,0.906082066
Dapma7bEVm000806,0.176055969,0.192930992,0.877495148
Dapma7bEVm000807,-0.329941743,0.269457046,0.921222436
Dapma7bEVm000808,0.211952681,0.359028908,0.947009914
Dapma7bEVm000809,1.451383632,0.205431966,0.884141008
Dapma7bEVm000810,-0.640283207,0.075706091,0.755215709
Dapma7bEVm000811,0.042887992,0.732750531,0.994743932
Dapma7bEVm000812,-0.585202708,0.11049826,0.80466754
Dapma7bEVm000813,0.056743298,0.674176743,0.986474141
Dapma7bEVm000814,0.148190609,0.291534934,0.929842009
Dapma7bEVm000815,0.057653132,0.826203931,0.995280907
Dapma7bEVm000816,0.520430904,0.121034716,0.81827128
Dapma7bEVm000817,0.718014018,0.025888969,0.529043478
Dapma7bEVm000818,-0.010932832,0.949794405,0.997211633
Dapma7bEVm000819,0.105530321,0.539934997,0.971159653
Dapma7bEVm000820,-0.089454465,0.558628823,0.971159653
Dapma7bEVm000821,0.186387158,0.482115725,0.959980398
Dapma7bEVm000822,-0.327142352,0.17142738,0.862792331
Dapma7bEVm000823,-0.875087981,0.16920636,0.862203331
Dapma7bEVm000824,-0.20373333,0.14122952,0.839745761
Dapma7bEVm000825,-0.472057677,0.084403064,0.776538157
Dapma7bEVm000826,0.088280452,0.58264474,0.97306878
Dapma7bEVm000827,0.096239732,0.734812801,0.995280907
Dapma7bEVm000828,0.364698565,0.037576292,0.612245181
Dapma7bEVm000829,0.147536653,0.517084293,0.967551654
Dapma7bEVm000830,-0.361847794,0.200076305,0.882036162
Dapma7bEVm000831,0.494108531,0.181071703,0.872958719
Dapma7bEVm000832,0.271126502,0.359119582,0.947009914
Dapma7bEVm000833,-0.709898063,0.037822993,0.612245181
Dapma7bEVm000834,0.355334968,0.332113968,0.941696037
Dapma7bEVm000835,0.35058551,0.443674749,0.956356134
Dapma7bEVm000836,-0.356678851,0.553462544,0.971159653
Dapma7bEVm000837,0.662669558,0.001859161,0.140912633
Dapma7bEVm000838,-0.30829693,0.46707638,0.959980398
Dapma7bEVm000839,-0.067921614,0.870897031,0.996018607
Dapma7bEVm000840,-0.026399902,0.933382812,0.997211633
Dapma7bEVm000841,0.147145616,0.466905498,0.959980398
Dapma7bEVm000842,0.061671171,0.786289101,0.995280907
Dapma7bEVm000843,-0.132646052,0.573644686,0.971464427
Dapma7bEVm000844,0.129175746,0.39987363,0.952985701
Dapma7bEVm000845,-0.770995181,0.121494976,0.820109114
Dapma7bEVm000846,0.314007995,0.080263093,0.765075427
Dapma7bEVm000847,-0.013330063,0.921696267,0.996018607
Dapma7bEVm000848,0.160770803,0.200033047,0.882036162
Dapma7bEVm000849,0.082479565,0.627871766,0.983257116
Dapma7bEVm000850,1.143367013,0.281690634,0.926961898
Dapma7bEVm000851,0.114683991,0.63567338,0.984106412
Dapma7bEVm000852,0.10517667,0.660061155,0.984108345
Dapma7bEVm000853,0.259295959,0.143397078,0.841005835
Dapma7bEVm000854,0.016138947,0.945675411,0.997211633
Dapma7bEVm000855,1.323627372,0.244676712,0.908193465
Dapma7bEVm000856,-0.063969665,0.723471021,0.994207572
